source_name,SOPRAPLY STICK TRAFFIC CAP
source_url,https://www.soprema.ca/en/products-systems/sopraply-stick-traffic-cap

5 Products,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”).,Length,Width,Thickness,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid,Format
SOPRAPLY STICK TRAFFIC CAP Product code: 09204 NOI,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 4.215 kg CO2 eq / M2 Individual EPD EPD 969,Length 10 m (32.81 ft),Width 1 m (3.28 ft),Thickness 3.8 mm (149.61 Mils),Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight 48 kg (105.82 lbs),Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour Black,Compressive strength (in kPa),Temperature grade Low temperature,Fire resistant,Units per skid 25,Format
SOPRAPLY STICK TRAFFIC CAP Product code: 09202 BRU,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 4.215 kg CO2 eq / M2 Individual EPD EPD 969,Length 10 m (32.81 ft),Width 1 m (3.28 ft),Thickness 3.8 mm (149.61 Mils),Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight 48 kg (105.82 lbs),Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour Brown,Compressive strength (in kPa),Temperature grade Low temperature,Fire resistant,Units per skid 25,Format
SOPRAPLY STICK TRAFFIC CAP Product code: 09200 GRI,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 4.215 kg CO2 eq / M2 Individual EPD EPD 969,Length 10 m (32.81 ft),Width 1 m (3.28 ft),Thickness 3.8 mm (149.61 Mils),Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight 48 kg (105.82 lbs),Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour Grey,Compressive strength (in kPa),Temperature grade Low temperature,Fire resistant,Units per skid 25,Format
SOPRAPLY STICK TRAFFIC CAP Product code: 09203,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 4.215 kg CO2 eq / M2 Individual EPD EPD 969,Length 10 m (32.81 ft),Width 1 m (3.28 ft),Thickness 3.8 mm (149.61 Mils),Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight 48 kg (105.82 lbs),Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour Pale Black,Compressive strength (in kPa),Temperature grade Low temperature,Fire resistant,Units per skid 25,Format
SOPRAPLY STICK TRAFFIC CAP Product code: 09205 SIE,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 4.215 kg CO2 eq / M2 Individual EPD EPD 969,Length 10 m (32.81 ft),Width 1 m (3.28 ft),Thickness 3.8 mm (149.61 Mils),Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight 48 kg (105.82 lbs),Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour Sienna,Compressive strength (in kPa),Temperature grade Low temperature,Fire resistant,Units per skid 25,Format
