source_name,SOPRA-XPS 60
source_url,https://www.soprema.ca/en/products-systems/sopra-xps-60

8 Products,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”).,Length,Width,Thickness,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid,Format
SOPRA-XPS 60 with butt edges Product code: 44438 BD,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 1.863 kg CO2 eq / M2 Individual EPD EPD-283,Length 8 ft,Width 2 ft,Thickness 1 in,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish Straight board,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 80,Format
SOPRA-XPS 60 with butt edges Product code: 44439 BD,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 2.366 kg CO2 eq / M2 Individual EPD EPD-283,Length 8 ft,Width 2 ft,Thickness 1.5 in,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish Straight board,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 60,Format
SOPRA-XPS 60 PL with channels on bottom long square edges Product code: 44581 BD,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 3.155 kg CO2 eq / M2 Individual EPD EPD-283,Length 8 ft,Width 2 ft,Thickness 2 in,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish Channels on bottom long square edges,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 48,Format
SOPRA-XPS 60 with butt edges Product code: 45011 BD,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 3.155 kg CO2 eq / M2 Individual EPD EPD-283,Length 8 ft,Width 2 ft,Thickness 2 in,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish Straight board,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 48,Format
SOPRA-XPS 60 with butt edges Product code: 44360 BD,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 3.943 kg CO2 eq / M2 Individual EPD EPD-283,Length 8 ft,Width 2 ft,Thickness 2.5 in,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish Straight board,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 36,Format
SOPRA-XPS 60 PL with channels on bottom long square edges Product code: 44582 BD,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 4.732 kg CO2 eq / M2 Individual EPD EPD-283,Length 8 ft,Width 2 ft,Thickness 3 in,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish Channels on bottom long square edges,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 32,Format
SOPRA-XPS 60 with butt edges Product code: 45012 BD,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 4.732 kg CO2 eq / M2 Individual EPD EPD-283,Length 8 ft,Width 2 ft,Thickness 3 in,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish Straight board,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 32,Format
SOPRA-XPS 60 with butt edges Product code: 44361,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 5.521 kg CO2 eq / M2 Individual EPD EPD-283,Length 8 ft,Width 2 ft,Thickness 3.5 in,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish Straight board,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 28,Format
