Date,Open,High,Low,Close,Volume
2024-02-26,100.12797248740154,101.77526718095254,99.42340590939287,101.368408203125,1272700
2024-02-27,102.12259183874173,102.12259183874173,99.27454880467876,99.5027847290039,1675400
2024-02-28,98.23258156491852,99.91957865489981,98.00434563651537,99.5821762084961,1226200
2024-02-29,101.13024781670313,103.04547331540213,100.63407352476607,102.7973861694336,2391900
2024-03-01,103.26378829695265,105.97290318561699,101.97373971698472,105.06986236572266,2008900
2024-03-04,105.82404831241229,106.11183029920015,104.6233074805848,105.02024841308594,1252200
2024-03-05,103.90880773316402,104.61337424070143,101.64625442534971,102.96607971191406,1264900
2024-03-06,105.17902522986816,106.95533011948355,104.95078929329719,105.93321228027344,1497400
2024-03-07,106.40954550999516,109.70414261490819,106.22099685007831,109.14842224121094,1576700
2024-03-08,109.71405151835737,110.07129759635062,105.26833432491449,105.30802917480469,1632700
2024-03-11,105.00038581769057,105.78434199234944,103.75995027000585,105.5362548828125,1565600
2024-03-12,106.22098809579283,107.5904263485374,104.44468330960606,107.37210845947266,1505400
2024-03-13,105.8736679681477,107.49119335992134,104.00804787079414,104.64315032958984,1808400
2024-03-14,105.0202505250247,105.41719146550825,101.95388952008345,103.0553970336914,1646700
2024-03-15,101.82488478190525,103.54164352454268,101.74549508128125,102.27143859863281,3409700
2024-03-18,103.45233907399653,104.43476204459813,101.90427771777352,102.0729751586914,1767200
2024-03-19,101.04092266954711,102.99585040080397,100.72337145646597,102.68822479248047,2253300
2024-03-20,103.35310032622341,106.97517395433849,103.35310032622341,106.29045104980469,2435200
2024-03-21,108.52323940115032,112.13538756298443,108.0171395143879,110.59724426269531,2562700
2024-03-22,110.07130058776822,111.410969631142,109.82321344747609,109.90260314941406,1812700
2024-03-25,107.95759825738823,109.4064262130019,107.78890082312917,108.06675720214844,1561800
2024-03-26,108.3446120369258,109.3766554093008,107.1637148719068,107.31256866455078,1732700
2024-03-27,108.15604731071159,110.82546686315823,107.68964236292913,110.68653869628906,1256500
2024-03-28,110.78579285201307,112.41324388795303,110.71632875551632,111.96669006347656,2046900
2024-04-01,111.98654393165876,113.95139759505446,111.02396452727406,112.08577728271484,1346600
2024-04-02,110.41862289560949,110.83541505216562,108.44385134611895,109.29727172851562,1187200
2024-04-03,108.1263022008433,109.57513024367631,107.64997911414093,108.01714324951172,1595600
2024-04-04,109.81330440045639,110.20031976530515,104.80194072800245,105.13933563232422,2475900
2024-04-05,105.0599444563931,106.90571337811632,104.89123944772695,106.44922637939453,1143900
2024-04-08,107.13394619363461,108.32476897005994,106.84616421194062,106.9950180053711,1154700
2024-04-09,108.10646419794402,110.40871275978569,107.8782206775244,110.33924865722656,1439400
2024-04-10,107.52096845000331,108.25530428834149,104.96070726509855,105.58589172363281,1516900
2024-04-11,106.85610291450396,108.6919464024507,105.0103338201737,108.62248229980469,1905300
2024-04-12,106.78662851715804,107.88813601793979,104.43475971826915,105.05994415283203,1841400
2024-04-15,106.61792169493323,107.16370880905843,103.14470206115878,103.62102508544922,1605200
2024-04-16,104.15690547634227,105.37749755428817,103.09509280441354,104.12713623046875,1269400
2024-04-17,103.81950856773055,104.12713419710812,100.76307320075429,101.28901672363281,2237600
