# Costco Wholesale Corporation (COST) daily historical prices from Yahoo Finance
# Generated on: 2026-02-17T15:42:33
# Period: Last 2 years from today
Price	Close	High	Low	Open	Volume
Ticker	COST	COST	COST	COST	COST
Date					
2025-08-22	955.879883	970.798388	950.464959	968.843806	3136000
2025-08-25	938.966980	955.640550	937.949791	952.309853	2284300
2025-08-26	938.727722	941.430163	930.660146	938.727722	4341300
2025-08-27	946.885010	949.358108	934.619095	937.880040	1893600
2025-08-28	942.337646	948.360863	941.509933	947.652811	2067900
2025-08-29	940.702148	945.977446	937.850100	942.377479	1609000
2025-09-02	936.214661	941.888873	933.980887	936.055071	1793900
2025-09-03	947.144287	947.453424	933.901111	936.394174	1670500
2025-09-04	953.247253	956.837239	948.470507	950.754191	1471900
2025-09-05	960.806213	966.859376	953.566351	956.049492	1928500
2025-09-08	969.153015	969.641706	955.929864	961.055554	1737000
2025-09-09	976.532471	977.150745	960.437246	967.308140	1496800
2025-09-10	953.636108	978.277556	951.312618	973.680364	2277500
2025-09-11	961.643921	962.481556	951.631805	955.141995	1532000
2025-09-12	965.213989	966.879338	957.335888	957.625062	1461600
2025-09-15	957.435547	967.048809	957.046675	965.134154	2199400
2025-09-16	949.427917	956.917086	948.161422	956.438377	2012600
2025-09-17	960.357544	961.304859	950.843979	950.843979	1556800
2025-09-18	949.717041	959.868783	948.031729	954.713147	1860900
2025-09-19	948.520386	954.782987	941.170843	952.349756	4606000
2025-09-22	940.642395	947.363681	937.002500	944.750957	2794300
2025-09-23	940.981384	942.367541	930.909437	940.143749	3258500
2025-09-24	942.646790	951.013460	940.492750	941.659547	2149800
2025-09-25	940.692200	950.355311	933.023538	949.806850	2991500
2025-09-26	913.408142	925.055721	902.538367	922.981477	4812900
2025-09-29	914.325623	914.674627	900.783291	913.797125	4107000
2025-09-30	923.061279	927.927742	910.835292	913.707305	3096700
2025-10-01	914.794312	921.435803	908.641390	920.438578	2642100
2025-10-02	914.225891	915.961053	907.484641	910.027552	2063800
2025-10-03	912.839722	915.552144	908.671329	913.049161	2319200
2025-10-06	908.412048	913.238644	901.740611	912.959391	2504000
2025-10-07	912.261292	915.093437	901.371613	906.208129	2601800
2025-10-08	912.261292	913.836924	908.431982	910.007554	2376900
2025-10-09	940.273376	941.150939	924.706711	929.722720	3742900
2025-10-10	927.429138	942.826293	926.421931	941.799122	3142500
2025-10-13	932.963745	933.382563	920.438603	926.421952	2169600
2025-10-14	943.883362	944.790810	933.352669	937.650706	1925900
2025-10-15	952.339783	961.324789	942.636804	943.374741	2009800
2025-10-16	923.051270	955.241717	918.603625	952.888220	2721400
2025-10-17	933.731628	936.214709	925.574336	927.000360	2502200
2025-10-20	933.512207	937.191969	928.915015	933.592002	1523700
2025-10-21	934.898315	940.752021	932.405253	933.512158	1448200
2025-10-22	942.058411	950.355329	929.912219	937.391405	2372400
2025-10-23	939.435730	942.846222	931.896712	942.846222	1974800
2025-10-24	929.553223	940.383070	927.568755	937.391396	1639400
2025-10-27	927.269531	930.610271	922.552677	927.628578	1967600
