Price	Adj Close	Close	High	Low	Open	Volume
Ticker	VST	VST	VST	VST	VST	VST
Date						
2024-02-20	45.44013214111328	46.150001525878906	46.90999984741211	45.52000045776367	45.65999984741211	4732900
2024-02-21	45.469669342041016	46.18000030517578	47.349998474121094	45.79999923706055	46.18000030517578	4256800
2024-02-22	46.88751220703125	47.619998931884766	48.09000015258789	46.18000030517578	46.18000030517578	6149400
2024-02-23	47.87213134765625	48.619998931884766	48.77000045776367	47.59000015258789	47.77000045776367	5202200
2024-02-26	48.00014114379883	48.75	49.54999923706055	48.529998779296875	48.97999954223633	4644300
2024-02-27	50.195831298828125	50.97999954223633	51.18000030517578	48.220001220703125	48.630001068115234	8679600
2024-02-28	52.2044563293457	53.02000045776367	53.099998474121094	49.7400016784668	50.099998474121094	8231400
2024-02-29	53.70107650756836	54.540000915527344	55.97999954223633	53.02000045776367	53.18000030517578	10144700
2024-03-01	53.66168975830078	54.5	54.689998626708984	53.41999816894531	54.400001525878906	7128400
2024-03-04	56.1133918762207	56.9900016784668	57.75	55.279998779296875	55.279998779296875	7083500
2024-03-05	57.984169006347656	58.88999938964844	59.75	56.91999816894531	56.91999816894531	8054100
2024-03-06	59.963253021240234	60.900001525878906	61.36000061035156	59.27000045776367	59.27000045776367	8495100
2024-03-07	60.73125076293945	61.68000030517578	61.810001373291016	60.58000183105469	61.209999084472656	5436300
2024-03-08	59.55955505371094	60.4900016784668	62.119998931884766	57.650001525878906	61.709999084472656	8957500
2024-03-11	57.1570930480957	58.04999923706055	60.5	57.5	60.2400016784668	8162400
2024-03-12	59.274024963378906	60.20000076293945	60.220001220703125	58.0	58.5099983215332	5732900
2024-03-13	60.2192497253418	61.15999984741211	61.70000076293945	59.93000030517578	60.630001068115234	5365800
2024-03-14	62.139259338378906	63.11000061035156	63.220001220703125	61.38999938964844	61.41999816894531	6297700
2024-03-15	60.61309814453125	61.560001373291016	63.16999816894531	60.733001708984375	62.880001068115234	8450700
2024-03-18	61.518943786621094	62.47999954223633	63.029998779296875	60.86000061035156	61.95000076293945	5771900
2024-03-19	62.9169921875	63.68000030517578	64.73999786376953	62.12099838256836	62.5	5980100
2024-03-20	65.95020294189453	66.75	66.87999725341797	63.939998626708984	64.0	7788500
2024-03-21	67.55078887939453	68.37000274658203	69.25499725341797	67.36499786376953	67.8499984741211	6271500
2024-03-22	68.26217651367188	69.08999633789062	69.2699966430664	66.44000244140625	68.48999786376953	5790500
2024-03-25	70.34687805175781	71.19999694824219	72.37000274658203	68.22000122070312	69.5	8282300
2024-03-26	67.07654571533203	67.88999938964844	73.05000305175781	67.83499908447266	71.19000244140625	7808400
2024-03-27	67.48163604736328	68.30000305175781	69.37999725341797	67.41500091552734	69.0	5728400
2024-03-28	68.81546020507812	69.6500015258789	69.83499908447266	67.79000091552734	68.16999816894531	3826400
2024-04-01	70.67292785644531	71.52999877929688	73.06999969482422	69.45999908447266	70.0	5401100
2024-04-02	70.29749298095703	71.1500015258789	71.27999877929688	69.20999908447266	69.75	5143400
2024-04-03	72.87621307373047	73.76000213623047	74.31999969482422	71.05000305175781	71.25	7145100
2024-04-04	69.6948013305664	70.54000091552734	75.88999938964844	70.37000274658203	74.55999755859375	5664400
2024-04-05	74.42739868164062	75.33000183105469	75.63999938964844	69.91000366210938	70.44999694824219	6099700
2024-04-08	73.52830505371094	74.41999816894531	75.30999755859375	71.91000366210938	74.95999908447266	5816600
2024-04-09	68.6968994140625	69.52999877929688	75.5999984741211	68.5	74.9000015258789	8450300
2024-04-10	69.91217803955078	70.76000213623047	71.30000305175781	67.5999984741211	68.58000183105469	6583900
2024-04-11	71.13729858398438	72.0	72.1449966430664	70.13999938964844	71.0199966430664	4234800
2024-04-12	68.90438079833984	69.73999786376953	72.37000274658203	68.86000061035156	71.7699966430664	4264900
2024-04-15	67.40259552001953	68.22000122070312	72.4800033569336	68.19999694824219	70.83000183105469	4413100
2024-04-16	66.7900161743164	67.5999984741211	68.5999984741211	65.68000030517578	68.37000274658203	6553600
2024-04-17	67.82743835449219	68.6500015258789	69.49500274658203	67.26000213623047	68.62000274658203	4546400
2024-04-18	65.09062194824219	65.87999725341797	69.29000091552734	64.91000366210938	68.98999786376953	7846100
2024-04-19	64.87327575683594	65.66000366210938	67.18000030517578	64.26000213623047	65.5999984741211	7598100
2024-04-22	65.92057037353516	66.72000122070312	68.00499725341797	65.31999969482422	66.12999725341797	4505800
2024-04-23	67.62982940673828	68.44999694824219	69.1500015258789	66.5999984741211	67.37999725341797	4165500
2024-04-24	69.61576080322266	70.45999908447266	71.48999786376953	68.875	70.0	5167600
2024-04-25	71.61156463623047	72.4800033569336	73.05000305175781	66.66799926757812	67.66999816894531	4980000
2024-04-26	71.82890319824219	72.69999694824219	73.55000305175781	71.54000091552734	72.66999816894531	3583100
2024-04-29	77.02589416503906	77.95999908447266	78.0	72.9800033569336	73.30999755859375	5158500
2024-04-30	74.93128967285156	75.83999633789062	78.73200225830078	75.80999755859375	77.83000183105469	6002100
2024-05-01	75.93907165527344	76.86000061035156	79.08999633789062	74.69999694824219	75.66999816894531	6170100
2024-05-02	78.91300964355469	79.87000274658203	80.80999755859375	76.11000061035156	77.44999694824219	6810200
