source_name,ELASTOCOL STICK
source_url,https://www.soprema.ca/en/products-systems/elastocol-stick

3 Products,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”).,Length,Width,Thickness,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid,Format
ELASTOCOL STICK Product code: 37725 R08,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 2.284 kg CO2 eq / L Calcul SOPREMA 37725/R08/PS0120,Length,Width,Thickness,Size,Diameter,Sales Reference of Packaging unit,Volume 3.78 l (1 gal),Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour Red,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 120,Format
ELASTOCOL STICK Product code: 37745 R08,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 2.109 kg CO2 eq / L Calcul SOPREMA 37745/R08/PF0036,Length,Width,Thickness,Size,Diameter,Sales Reference of Packaging unit,Volume 19 l (5.02 gal),Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour Red,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 36,Format
ELASTOCOL STICK Spray Product code: 37722,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). Data unavailable,Length,Width,Thickness,Size,Diameter,Sales Reference of Packaging unit,Volume 350 ml,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour Red,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 864,Format
