source_name,2-1 SOPRASMART BOARD SANDED
source_url,https://www.soprema.ca/en/products-systems/2-1-soprasmart-board-sanded

2 Products,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”).,Length,Width,Thickness,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid,Format
2-1 SOPRASMART BOARD SANDED 3/16'' 3'x8' Product code: 09976,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 5.697 kg CO2 eq / M2 Individual EPD EPD 970,Length 2.44 m (8.01 ft),Width 0.914 m (3 ft),Thickness 7 mm (275.59 Mils),Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight 21.5 kg (47.4 lbs),Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 45,Format
2-1 SOPRASMART BOARD SANDED 1/8'' 3'x8' Product code: 09977,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 5.697 kg CO2 eq / M2 Individual EPD EPD 970,Length 2.44 m (8.01 ft),Width 1 m (3.28 ft),Thickness 0.005 m (0.02 ft),Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight 6.657 kg (14.68 lbs),Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 65,Format
