source_name,COLPLY TRAFFIC CAP FLEX
source_url,https://www.soprema.ca/en/products-systems/colply-traffic-cap-flex

4 Products,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”).,Length,Width,Thickness,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid,Format
COLPLY TRAFFIC CAP FLEX BLACK Product code: 02705 NOI,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 3.562 kg CO2 eq / M2 Individual EPD EPD 971,Length 10 m (32.81 ft),Width 1 m (3.28 ft),Thickness 3.5 mm (137.8 Mils),Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight 42 kg (92.59 lbs),Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour Black Granulate,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 25,Format
COLPLY TRAFFIC CAP FLEX Product code: 02704 BRU,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 3.562 kg CO2 eq / M2 Individual EPD EPD 971,Length 10 m (32.81 ft),Width 1 m (3.28 ft),Thickness 3.5 mm (137.8 Mils),Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight 42 kg (92.59 lbs),Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour Brown,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 25,Format
COLPLY TRAFFIC CAP FLEX GREY Product code: 02703 GRI,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 3.562 kg CO2 eq / M2 Individual EPD EPD 971,Length 10 m (32.81 ft),Width 1 m (3.28 ft),Thickness 3.5 mm (137.8 Mils),Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight 42 kg (92.59 lbs),Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour Grey,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid 25,Format
COLPLY TRAFFIC CAP FR FLEX Product code: 02707 GR9,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 3.562 kg CO2 eq / M2 Individual EPD EPD 971,Length 10 m (32.81 ft),Width 1 m (3.28 ft),Thickness 3.5 mm (137.8 Mils),Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight 42 kg (92.59 lbs),Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour Grey,Compressive strength (in kPa),Temperature grade,Fire resistant Fr,Units per skid 25,Format
