source_name,ELASTOCOL 190
source_url,https://www.soprema.ca/en/products-systems/elastocol-190

4 Products,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”).,Length,Width,Thickness,Size,Diameter,Sales Reference of Packaging unit,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid,Format
ELASTOCOL 190 EXTERIOR PRIMER Product code: 65755 V04,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 2.013 kg CO2 eq / L Calcul SOPREMA 65755/V04/PC0120,Length,Width,Thickness,Size,Diameter,Sales Reference of Packaging unit Box,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid,Format 3.78 L (1 gal)
ELASTOCOL 190 EXTERIOR PRIMER Product code: 65745 V04,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 1.907 kg CO2 eq / L Calcul SOPREMA 65745/V04/PC0036,Length,Width,Thickness,Size,Diameter,Sales Reference of Packaging unit Pail,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid,Format 18.9 L (4.99 gal)
ELASTOCOL 190 EXTERIOR PRIMER - Spray Product code: 65756,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). Data unavailable,Length,Width,Thickness,Size,Diameter,Sales Reference of Packaging unit Box,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid,Format 350 g (12.35 oz)
ELASTOCOL 190 EXTERIOR PRIMER Product code: 65751 V04,Carbon Footprint Greenhouse gas (GHG) emissions [kg CO₂ eq.] for modules A1-A2-A3. The carbon impact corresponds to the potential impact on global warming published in the corresponding Environmental Product Declaration (“EPD”). 2.216 kg CO2 eq / L Calcul SOPREMA 65751/V04/PS0729,Length,Width,Thickness,Size,Diameter,Sales Reference of Packaging unit Box,Volume,Qty per packaging,Weight,Unit sales quantity - Area,Area density,tapered insulation thickness,Version,Thickness-height,System quality,Finish,Colour,Compressive strength (in kPa),Temperature grade,Fire resistant,Units per skid,Format 910 ml
