Date,Open,High,Low,Close,Volume
2024-02-26,31.089040099656327,31.117207820444882,30.797960518033495,30.82613182067871,78100
2024-02-27,31.211104521144385,31.70875333165662,31.1265977814483,31.596078872680664,208200
2024-02-28,31.135988641172105,31.38011725465922,31.11720896600282,31.314390182495117,434600
2024-02-29,31.765093704043775,31.887156214022696,31.40828705660113,31.464622497558594,97100
2024-03-01,31.28622237836695,31.483403594340537,30.985754740162402,31.26744270324707,62900
2024-03-04,31.154768310792097,31.380117249069787,31.089041238639705,31.258054733276367,81700
2024-03-05,32.21579702548963,32.21579702548963,31.924717430041376,32.09373092651367,75900
2024-03-06,32.6571080682808,32.6571080682808,32.39419976708995,32.54443359375,66100
2024-03-07,33.079639760198084,33.21109390258789,33.06086008530572,33.21109390258789,82100
2024-03-08,33.229872344672984,33.229872344672984,32.65710481820379,32.76039123535156,35000
2024-03-11,32.61015667476912,32.61015667476912,32.234573945051,32.45053482055664,69900
2024-03-12,32.53504098623997,32.544429032027885,32.215793701603836,32.29090881347656,60500
2024-03-13,32.920020190607374,32.920020190607374,32.544433830298814,32.62894058227539,44800
2024-03-14,32.05616961439315,32.05616961439315,31.29561250865991,31.417675018310547,86500
2024-03-15,31.99044561751,32.159459119871016,31.680589917752773,31.849599838256836,87700
2024-03-18,31.92471830036883,31.92471830036883,31.492796500656564,31.708757400512695,62900
2024-03-19,31.229883025076592,31.276834003311677,31.070261161018884,31.107820510864258,129700
2024-03-20,31.286222089630304,31.94349638533314,31.173547621807653,31.868377685546875,44600
2024-03-21,31.77448223546607,31.896548329165636,31.530353629923617,31.577301025390625,41300
2024-03-22,32.1125074444444,32.14067516380127,31.64302635192871,31.64302635192871,67700
2024-03-25,31.736925046319655,31.896550499999382,31.624250573159035,31.7181453704834,98500
2024-03-26,31.69936337239543,31.69936337239543,31.49279411704342,31.511573791503906,182900
2024-03-27,31.765095405084462,32.17823751560859,31.72753605453041,32.05617141723633,98200
2024-03-28,31.990444098164613,32.01861181993468,31.83082223232522,31.915328979492188,51700
2024-04-01,32.619552305352705,32.619552305352705,31.718145763332483,31.812044143676758,92000
2024-04-02,31.661807039045627,31.68997475930423,31.305000394391392,31.380115509033203,190000
2024-04-03,30.90124932870102,31.060874783191146,30.732235827173568,31.051483154296875,187100
2024-04-04,31.802649790999762,31.915327837762668,31.511573791503906,31.511573791503906,120200
2024-04-05,31.07964961566425,31.38011725465922,31.05148189383872,31.314390182495117,82700
2024-04-08,31.68058569897552,31.755700811212662,31.49279254559795,31.64302635192871,88800
2024-04-09,31.783872365969344,31.94349781925225,31.596082771787447,31.699365615844727,103100
2024-04-10,31.164155215711364,31.164155215711364,30.675894424855315,30.82613182067871,166400
2024-04-11,31.9434939698879,32.028000709828994,31.417673856714792,31.671194076538086,114800
2024-04-12,32.41297498665496,32.56320879265918,32.30030052761591,32.33785629272461,60800
2024-04-15,32.140679599573964,32.24396602727913,31.802652593214127,31.83082389831543,107200
2024-04-16,32.18762692093319,32.25335399624866,31.76509674586429,31.840211868286133,149500
2024-04-17,31.86837784771452,32.037391341236926,31.661808585964625,31.934104919433594,91300
2024-04-18,32.29090906183488,32.5913766753497,32.29090906183488,32.37541580200195,85100
2024-04-19,32.19701460237087,32.55381765837834,32.19701460237087,32.478702545166016,97600
2024-04-22,31.943497346201653,32.2909123885216,31.858990597328493,32.20640563964844,124800
2024-04-23,31.858990516691183,32.197017511328255,31.858990516691183,32.15945816040039,81400
2024-04-24,31.868378006393325,32.01861182562164,31.746315490796857,31.971664428710938,37300
2024-04-25,32.05616826300288,32.337856200727366,31.9810531511427,32.26274108886719,52900
2024-04-26,32.60076879588791,32.61015684188995,32.33785694369567,32.51626205444336,55900
2024-04-29,32.99512954896791,33.427051280561706,32.99512954896791,33.28620910644531,51200
2024-04-30,33.23926760335996,33.23926760335996,32.67588806152344,32.67588806152344,38000
2024-05-01,32.844898058908,33.483392655700584,32.3566372741927,32.779170989990234,28700
2024-05-02,33.2674345957034,33.79325477349045,33.258042966857836,33.77447509765625,43800
2024-05-03,33.82141917002092,33.99982070011495,33.53973122392528,33.943485260009766,35200
2024-05-06,34.01414530929092,34.01414530929092,33.67536047253614,33.936710357666016,152100
2024-05-07,34.430369795409725,34.60460305725006,34.34325316448956,34.55620574951172,102200
2024-05-08,34.43037057543635,34.51748720833016,34.352935619796284,34.38197326660156,49700
2024-05-09,35.107943005281804,35.437049865722656,35.040186036292035,35.437049865722656,48900
2024-05-10,36.04686384215644,36.2114154150134,35.92102789719207,35.969425201416016,25800
2024-05-13,35.87263068962423,36.19205585234508,35.87263068962423,35.959747314453125,37800
2024-05-14,36.54052268890416,36.77283492141783,36.54052268890416,36.73411560058594,26200
2024-05-15,37.992464422336795,38.021502067053994,37.421367357206385,37.49880599975586,36800
2024-05-16,37.227776377731935,37.469766609556736,37.06322479248047,37.06322479248047,37500
2024-05-17,36.41468741094559,36.68571896926679,36.41468741094559,36.56956100463867,31000
2024-05-20,36.49212622313894,36.60828049582759,36.44372891722515,36.540523529052734,19600
2024-05-21,36.07590358412218,36.36629111883046,36.07590358412218,36.34693145751953,15500
2024-05-22,36.30821259665245,36.49212753520634,36.18238033524788,36.240455627441406,26400
2024-05-23,35.99846573598223,36.35661393944807,35.96942808961178,36.18238067626953,19200
2024-05-24,35.853271628250184,36.03718286485968,35.76615500196616,35.814552307128906,23300
2024-05-28,36.99546513802119,37.02450278213983,36.724433587162565,36.79219055175781,62200
2024-05-29,36.16301835242133,36.16301835242133,35.80487386779791,35.92102813720703,22100
2024-05-30,36.55020129681693,36.74379421180351,36.38564971918886,36.598602294921875,34700
2024-05-31,36.859954418560754,36.9373893737793,36.50180621168137,36.9373893737793,37500
2024-06-03,37.237455333411916,37.682716441234355,37.237455333411916,37.66335678100586,32900
2024-06-04,37.75047302246094,37.82791166258857,37.54720213084231,37.75047302246094,53200
2024-06-05,37.10194387217028,37.30521477937381,36.82123431890185,37.11162185668945,85500
2024-06-06,36.656677030601486,36.81155062175422,36.61796140217156,36.71475601196289,51800
2024-06-07,35.87263167520369,35.87263167520369,35.67903875998979,35.72743606567383,13000
2024-06-10,34.77883407339337,35.146660234914116,34.77883407339337,35.05954360961914,20600
2024-06-11,34.730436364422545,35.15633780952951,34.730436364422545,35.13697814941406,33500
2024-06-12,35.659679510136144,35.91134771807984,35.5725628819099,35.650001525878906,29400
2024-06-13,35.41768746653771,35.41768746653771,35.07890264777598,35.1950569152832,22900
2024-06-14,34.294856487431545,34.420692443847656,34.072225913758714,34.420692443847656,38500
2024-06-17,34.25613365106852,34.459404541951926,34.18837668744071,34.3432502746582,43000
2024-06-18,34.73043777378305,34.8562700309233,34.63363946927775,34.8369140625,81600
2024-06-20,34.730437533051756,34.924030448242725,34.62396124507284,34.885311126708984,64100
2024-06-21,34.846593214879796,34.846593214879796,34.575565338134766,34.575565338134766,44200
2024-06-24,34.73043815992862,35.00146603060132,34.72075648313156,34.74979782104492,70900
2024-06-25,34.72075575973302,34.894989013671875,34.66268047007188,34.894989013671875,38700
2024-06-26,34.02382528317644,34.527161674741144,34.02382528317644,34.314212799072266,75600
2024-06-27,33.830234430173306,33.83991241455078,33.56888454224755,33.83991241455078,27700
2024-06-28,33.26881488521679,33.44304814149485,33.06554398371832,33.10426330566406,52100
2024-07-01,34.101262010462754,34.37228988044513,33.83023414048038,33.91735076904297,46000
2024-07-02,33.714077876926055,33.714077876926055,33.414008686812814,33.4914436340332,71500
2024-07-03,33.714078413515,34.37228839903579,33.714078413515,34.246456146240234,19400
2024-07-05,34.86595354462526,35.2628173828125,34.81755623606154,35.2628173828125,24400
2024-07-08,34.74011636203105,34.81755500698174,34.67235939393811,34.69171905517578,26700
2024-07-09,34.38197004997857,34.45940499837417,34.16901748005482,34.23677444458008,21700
2024-07-10,34.63363944444581,34.827232360839844,34.63363944444581,34.827232360839844,25300
2024-07-11,35.59192160657172,35.91134677334616,35.59192160657172,35.853271484375,22700
2024-07-12,35.81455223523018,35.96942582692667,35.756473253664865,35.83391189575195,17100
2024-07-15,34.73043901135205,34.73043901135205,34.55620574951172,34.55620574951172,18500
2024-07-16,34.31421588164425,34.459407806396484,34.081903632571574,34.459407806396484,34100
2024-07-17,34.71107932501808,34.798195955876146,34.488448755598114,34.54652404785156,36000
2024-07-18,34.72075812092305,34.7981967690411,34.352935619796284,34.38197326660156,28900
2024-07-19,34.92403178745925,34.92403178745925,34.53684594223007,34.59492492675781,38100
2024-07-22,34.91434930402669,35.04986323898349,34.701396724821564,34.75947570800781,38000
2024-07-23,34.63364021661088,34.827233137321116,34.623962232190394,34.65299987792969,52600
2024-07-24,35.04018496324449,35.21441821887627,34.80787272490953,34.8369140625,26500
2024-07-25,35.08858273262662,35.17569936159295,34.68204092576899,34.730438232421875,63900
2024-07-26,35.1273030289346,35.39833090768796,35.1273030289346,35.34025192260742,54900
2024-07-29,35.96942638443935,35.96942638443935,35.65000121207338,35.71775817871094,56500
2024-07-30,36.008144593463896,36.008144593463896,35.698397414840876,35.95006561279297,27200
2024-07-31,36.13398329517977,36.27917521921669,35.959750032353135,36.20174026489258,18500
