Date,Open,High,Low,Close,Volume
2022-02-25,172.11031027183566,174.89287834880474,171.3471886478853,174.08323669433594,3594600
2022-02-28,171.5519449183487,175.6746339292904,170.9284259248709,174.5671844482422,5168500
2022-03-01,174.74400202413474,175.16278173252942,168.10862065690426,170.14669799804688,5110600
2022-03-02,172.3522742337633,180.13232359409034,172.1661515046199,179.24822998046875,5849900
2022-03-03,179.90896537032268,182.94280675567998,178.99693994138636,181.33282470703125,4429700
2022-03-04,177.84302360274572,182.41239647355505,177.1078195011571,182.08668518066406,4334700
2022-03-07,181.27704703609055,189.3828242894171,180.18821382897357,183.05455017089844,6912300
2022-03-08,189.7271156290546,199.9826396144849,188.91747385660807,195.43186950683594,9318600
2022-03-09,197.82358696608028,198.7821326031438,193.05876228253786,195.2271270751953,4798300
2022-03-10,194.86417028763694,202.43017945971593,193.7381043101428,197.09767150878906,4886300
2022-03-11,197.5723160186146,202.66285202550995,197.5723160186146,199.9268035888672,4045500
2022-03-14,201.29486283655564,203.3236252982514,198.15863645274163,200.49452209472656,3530700
2022-03-15,201.12730130129762,202.299901567349,195.90647810792845,201.4437255859375,4364200
2022-03-16,202.4115778673837,204.26353258846922,197.59093193245783,201.090087890625,4378700
2022-03-17,200.3828092534817,206.39465762562526,199.47078367360137,206.32020568847656,3600400
2022-03-18,204.25421663212774,206.32021179835687,202.8768912547268,205.58502197265625,4105100
2022-03-21,205.6687726991618,211.29907452034374,205.65947153194602,208.19078063964844,2902200
2022-03-22,208.88877668682912,210.18234909801254,205.98520753778794,207.2601776123047,2461500
2022-03-23,206.3109014609424,209.18653826440953,206.3109014609424,206.75759887695312,2001700
2022-03-24,207.10192503068785,209.3912758952547,206.1433794370544,206.79483032226562,2110900
2022-03-25,206.68314984364372,208.27452982339813,205.79905616611572,207.86505126953125,1581100
2022-03-28,206.9158222316831,207.232232337688,203.84474704922317,206.45982360839844,3072500
2022-03-29,205.48263679263857,206.06892269529772,201.5181529733253,205.7059783935547,3667800
2022-03-30,206.5993667069067,210.2102070294687,205.38954775550934,207.6044464111328,2507400
2022-03-31,207.72546262846623,209.56810191942185,206.99955979237248,207.36251831054688,3152100
2022-04-01,208.78637103203536,209.8752039500764,203.0350833364479,204.5240936279297,2618300
2022-04-04,203.95644330124392,205.99452096736272,201.5740378066919,205.49197387695312,2181300
2022-04-05,204.73815128776138,206.94373500982496,200.21529883221243,201.0342559814453,3582100
2022-04-06,200.1966795738701,202.06725083699223,198.73560108005032,201.21107482910156,2783300
2022-04-07,200.51312774553543,201.30415307515742,198.74492591411635,200.92259216308594,2253600
2022-04-08,200.82018319134073,202.7652062451239,199.18228324104095,201.9741668701172,2450200
2022-04-11,201.9741756892235,203.58415800955197,200.78297309149136,201.06216430664062,2494700
2022-04-12,200.50376840457417,204.25419752205045,200.06637217695499,201.66705322265625,2508200
2022-04-13,201.8811063735824,204.4403331346191,201.38787471565757,203.12815856933594,1898900
2022-04-14,204.65439264791223,213.31853645300754,203.44457349204194,212.00634765625,5337900
2022-04-18,212.18316679206455,218.1205774946259,212.18316679206455,213.969970703125,3644000
2022-04-19,214.2770628251185,216.78045401789558,211.78298699901973,216.0545654296875,2689400
2022-04-20,217.34814365709713,219.97250688783987,216.44543347978995,218.77200317382812,2907700
