Date,Open,High,Low,Close,Volume
2024-02-26,61.39002372904734,61.444149392244654,60.01878061119388,60.036827087402344,2288000
2024-02-27,60.22627591268207,61.16449310986217,60.145080532312086,61.08329772949219,1774600
2024-02-28,60.993081385094094,61.31784911660768,60.53299261833088,61.209590911865234,2113700
2024-02-29,61.39001908360219,62.174868671428946,61.03818853401499,61.36294937133789,4416000
2024-03-01,61.146444479231384,61.1915537870385,59.87444321509638,60.036827087402344,2057300
2024-03-04,59.82934001050758,60.9570039935786,59.77521434178889,60.85776901245117,1353300
2024-03-05,61.092315564615255,61.940320950715915,60.28039624629693,60.542015075683594,1361800
2024-03-06,61.1193729023357,61.85009678179951,60.839714505545956,61.570438385009766,1292900
2024-03-07,62.16585033854413,62.427462271019294,61.83205939170782,62.21095275878906,1193500
2024-03-08,62.265083078474504,62.68006942516645,61.94933858226438,62.49061584472656,920300
2024-03-11,62.346285143748005,63.0228835151103,62.24705016533104,62.598880767822266,1273500
2024-03-12,62.21996798816748,62.71613584328432,61.98541203185616,62.662010192871094,1387600
2024-03-13,62.90560338231479,63.41981782379577,62.589851997413206,62.833431243896484,1607600
2024-03-14,62.51768281404923,62.86049012592844,61.33588649051598,61.7508659362793,1784500
2024-03-15,61.47119873359501,62.4184389279542,61.47119873359501,62.06660842895508,4035600
2024-03-18,62.1207410355859,62.535720468491064,61.75988726005998,62.21095275878906,1282800
2024-03-19,62.32823163477482,62.82440647088484,62.021510378062295,62.6981086730957,1225500
2024-03-20,62.5898504681134,63.09504854198371,62.05759644638973,62.6981086730957,1637700
2024-03-21,62.761251177016405,64.13248722016978,62.71614187552502,63.302528381347656,1823400
2024-03-22,63.681421576811495,63.681421576811495,62.58082757993338,62.752227783203125,1401400
2024-03-25,62.98678276634348,63.076994484962235,62.28312172531905,62.45452880859375,1161200
2024-03-26,62.46354599942418,62.54474136516795,61.51631261716706,61.552398681640625,1813400
2024-03-27,62.04517633597893,63.38664549053573,61.999552348716314,63.33189392089844,1639000
2024-03-28,63.40490433810478,64.64598408323793,63.32277001657274,64.54560852050781,1898500
2024-04-01,64.40872603059992,64.40872603059992,63.395780106100446,64.28096771240234,1306600
2024-04-02,64.08020027130866,64.61860931195423,63.84293184819583,63.99806594848633,1327000
2024-04-03,64.08020513860008,64.32659420117001,63.751681746969204,63.788185119628906,1302800
2024-04-04,64.49085157990598,64.5273549501221,63.13113411030849,63.742549896240234,1375500
2024-04-05,63.35927639847649,65.02926907187229,63.16763892219755,64.62773895263672,2881400
2024-04-08,64.65511885631652,65.09315237448672,64.14408555370677,64.49998474121094,1898600
2024-04-09,64.77374656163983,64.983632223253,64.37221647882437,64.69161224365234,1552100
2024-04-10,63.32277340215994,63.32277340215994,62.446713378712076,62.89386749267578,1642200
2024-04-11,63.20413990207246,63.35927400143304,62.455838229638424,62.820858001708984,1517700
2024-04-12,62.82999175631323,63.29540106241665,62.18207254624709,62.62922668457031,1311200
2024-04-15,63.1128883355235,63.16763991180206,61.625405531764414,61.944801330566406,1158200
2024-04-16,61.83528873521031,61.87179210125704,60.74020864072393,60.96834945678711,1425900
2024-04-17,61.47940067178746,62.163823243021206,61.141749696881824,62.090816497802734,1719100
2024-04-18,62.391959520115,62.52883845446879,61.80791952585246,62.17293930053711,1359800
2024-04-19,62.30982464715672,63.970689671611886,62.30982464715672,63.815555572509766,1342500
2024-04-22,63.833809068128346,64.97451335428008,63.532668427937175,64.48173522949219,1438500
2024-04-23,64.51822732257509,65.23915321865891,64.31746922998353,64.65511322021484,1713500
2024-04-24,64.0528265237999,64.9288865420634,63.72430314666281,64.62773895263672,3702500
2024-04-25,64.51823433254972,65.03839523025206,63.660429407930685,64.91063690185547,2164400
2024-04-26,64.93801305975852,65.27565705238752,63.879436203620216,64.00719451904297,2625000
2024-04-29,64.31746980073139,65.10226789873124,64.28096643021647,65.09314727783203,2448500
2024-04-30,64.79200440284579,65.54943373090305,63.99807170162,64.84675598144531,3091400
2024-05-01,64.39046912907965,65.61330766470557,63.24976491711434,65.04751586914062,2646500
2024-05-02,65.12964844401343,65.77756758353581,64.91062822833666,65.67718505859375,2007200
2024-05-03,66.16084502562185,66.32510671245358,65.49467069505266,66.01483154296875,1476200
2024-05-06,66.2520934364663,66.65362351185206,65.8323151587018,66.63536834716797,1289900
2024-05-07,67.07340687729673,67.52056097369973,66.61712519785935,67.42930603027344,1687300
2024-05-08,67.28330385258451,67.50231712339372,66.93652529797137,67.39280700683594,1579900
2024-05-09,67.35629674839056,68.33273922704062,67.1829144511163,68.22323608398438,2207000
2024-05-10,68.44225570095789,68.52438306589202,67.60269903531298,68.34187316894531,2189200
2024-05-13,68.39662332453742,68.75252248980362,67.8217108950242,67.93122100830078,1262500
2024-05-14,68.89854356158312,69.04455706203154,68.07723502732804,68.36925506591797,1339800
2024-05-15,69.24531072796941,69.34569326249458,68.57914332136404,69.09930419921875,1896700
2024-05-16,69.18143508118867,69.67422019508427,69.1358110846451,69.22706604003906,1334100
2024-05-17,69.50083511986398,69.71072081273873,69.0810498095014,69.62859344482422,1294300
2024-05-20,69.71983959315111,69.7928463302832,69.19967877511986,69.4460678100586,1128500
2024-05-21,69.47345504846427,70.11225366021623,69.24531417904717,70.0574951171875,1321800
2024-05-22,69.75634896497081,69.89322790599125,68.78902702048671,68.94416809082031,1202400
2024-05-23,68.62475241683518,68.62475241683518,67.68481339971608,67.75782012939453,1884300
2024-05-24,67.9768437230547,68.35099804798918,67.78520625015145,68.04985046386719,1496300
2024-05-28,67.9859635192687,68.5700034542619,67.60268861736164,67.65744018554688,2086300
2024-05-29,67.0916498961719,67.4201732369628,66.74487835302834,66.93651580810547,2244800
2024-05-30,67.17379070070973,68.16848143918132,67.14641491338388,68.14110565185547,1598300
2024-05-31,68.41487654536232,70.28562726506235,68.20498390812857,70.1304931640625,5116600
2024-06-03,69.88410811361123,70.30388644976705,69.31831628889357,69.61033630371094,2351700
2024-06-04,69.33656761231269,70.09398991474255,68.9897890773558,69.829345703125,1619300
2024-06-05,69.72897093402327,69.7928500918803,68.58826671350049,68.83465576171875,1307200
2024-06-06,68.5608819472602,69.32743878130357,67.83083544498241,67.98596954345703,1278400
2024-06-07,67.50232413662002,68.08636422766163,67.11904913230653,67.5114517211914,1386900
2024-06-10,67.57532386776558,68.16848451944443,67.27417626896144,67.39280700683594,1649400
2024-06-11,66.83613902592697,67.49318576390286,66.48023986990768,67.17378997802734,2303200
2024-06-12,67.99510920804437,68.16849154090323,66.90915640115387,67.11904907226562,2007500
2024-06-13,67.18291204704792,68.03159618689268,66.36160369198761,67.02777099609375,1150100
2024-06-14,66.64449991622341,66.91827170441914,66.14259425427228,66.80876159667969,1336100
2024-06-17,66.2703476157458,66.2703476157458,65.23914665789401,65.27565002441406,1982500
2024-06-18,65.05664460328741,65.51292629614623,64.9471344905711,65.23003387451172,1365700
2024-06-20,65.14790051031349,65.87795401457817,65.03839039598193,65.59505462646484,1751600
2024-06-21,65.71368854235011,66.43461442168731,65.24827928610847,65.37603759765625,3311100
2024-06-24,65.4034117919916,66.5714917333118,65.18439854357048,66.39810943603516,1515100
2024-06-25,66.34335501286868,66.34335501286868,65.33953668624365,65.5768051147461,1171400
2024-06-26,65.2026535982899,65.67719047575767,64.77375463906797,65.56768035888672,1202900
2024-06-27,65.58593187713115,65.76844176612192,65.27565671107962,65.7410659790039,1039800
2024-06-28,65.96008728544103,66.1152214062403,65.01102042982882,65.53118133544922,2647100
2024-07-01,66.06957846745473,66.06957846745473,64.70986122019096,64.96537780761719,1554600
2024-07-02,65.10226102583732,66.01482430545246,64.94712693925602,65.36690521240234,2484200
2024-07-03,65.47641930693611,66.30685528395522,65.37603678306994,65.54029846191406,875300
2024-07-05,65.67718518986328,66.37985590355639,65.45817193605457,66.06958770751953,2022300
2024-07-08,66.04191496084462,66.47549202799054,65.80206950772148,66.02346801757812,2380400
2024-07-09,66.00501861694165,66.42014168723428,65.78361307719622,65.98656463623047,1498800
