Date,Open,High,Low,Close,Volume
2024-02-26,128.10139210682564,128.960940520483,127.26628455525852,128.0163116455078,16282000
2024-02-27,128.01633291338337,128.2911210641962,126.36275463030184,126.7548828125,12126000
2024-02-28,126.43903145325466,126.97881947078078,125.45821860064396,126.08895111083984,10967000
2024-02-29,127.44719047957837,127.94493058269269,125.87966278629423,127.17143249511719,27536000
2024-03-01,129.6591568859766,137.661092796137,129.07927575038434,136.82110595703125,44488000
2024-03-04,137.21028037067404,140.6347912408858,135.454014971551,137.1232452392578,34854000
2024-03-05,136.41331825579675,136.41331825579675,130.28889761892134,131.30392456054688,36040000
2024-03-06,136.07889545740457,136.39670129128282,131.72539272332494,132.0128936767578,43196000
2024-03-07,135.1411154061032,138.3015966174961,134.25124713383795,137.58775329589844,62832000
2024-03-08,136.33998585318852,138.17349826401366,127.2780357850966,127.97622680664062,74025000
2024-03-11,124.96535033984112,127.02767861201232,122.48448350069529,126.45073699951172,31105000
2024-03-12,127.80802854368403,127.88529031735769,123.14162183370665,126.3294906616211,42789000
2024-03-13,125.44939905366583,125.44939905366583,122.46493542039032,123.00374603271484,37838000
2024-03-14,123.46040873318432,124.49598212851322,122.01022847432927,123.43400573730469,38029000
2024-03-15,122.57250410578308,123.93272469642422,120.2852615609474,120.81624603271484,88823000
2024-03-18,122.62336023645922,123.49366688794456,120.44465413871191,120.98639678955078,25737000
2024-03-19,119.00228742972108,121.28268861417328,117.73789800638723,121.06169128417969,24491000
2024-03-20,121.67645509418143,126.48549010898378,120.4557782606142,125.30802917480469,40946000
2024-03-21,130.44604004370004,137.8397941637135,129.2361748018171,132.37869262695312,72468000
2024-03-22,132.5751110387582,135.150008432483,132.19703185732791,132.91587829589844,38624000
2024-03-25,132.08703682194178,133.40393789093193,131.34460449300232,132.7302703857422,21237000
2024-03-26,134.01774376034206,135.5153607647805,130.66113845303468,130.75738525390625,23522000
2024-03-27,132.5751035964542,132.5751035964542,127.274068443189,129.5042724609375,25583000
2024-03-28,129.42276094611577,130.6198743092594,128.79720931250174,130.1602783203125,19856000
2024-04-01,130.18677522446634,133.8497868630368,130.16026727769346,132.6006317138672,17252000
2024-04-02,129.2155603019238,131.82582172772734,127.99980588727516,131.4713134765625,24694000
2024-04-03,130.4146093298967,135.2089210891572,130.14650296854097,133.8723602294922,28650000
2024-04-04,136.043646116741,137.87612585104344,129.1379591997932,129.3834686279297,27014000
2024-04-05,130.21821483389454,133.67792899691477,129.059402468459,131.53707885742188,19438000
2024-04-08,130.9694732891963,131.83857132578788,129.21161728008306,131.21006774902344,17139000
2024-04-09,133.2988488473873,133.50605736051185,128.51337812668135,131.01168823242188,17986000
2024-04-10,129.9235967079252,131.17568883937508,129.1851054023142,129.86172485351562,17467000
2024-04-11,130.8742209907966,136.68689407500696,129.9874409624638,135.76280212402344,31713000
2024-04-12,132.77249632066477,134.19644813122332,131.2611387105862,131.9927520751953,27823000
2024-04-15,134.53918804042684,134.53918804042684,128.25415167329768,128.7147216796875,24370000
2024-04-16,129.1752835456735,131.23167994415732,128.74516249445347,130.5187225341797,18923000
2024-04-17,131.89848272976167,132.28048787940594,125.8402853438131,125.95911407470703,24718000
2024-04-18,126.48648133625848,126.94312535194531,123.29092475545885,123.63758850097656,24888000
2024-04-19,123.63757801410824,123.73676179318097,117.60491458317763,118.30707550048828,44797000
2024-04-22,120.25053091300873,121.10490653391206,117.89757207658903,120.2466049194336,25162000
2024-04-23,120.6109451531692,123.5305432909633,120.59621518465963,122.67518615722656,22025000
2024-04-24,124.1197595805285,126.25274285039691,122.25978270498462,123.42447662353516,20108000
2024-04-25,124.95940010434244,128.4534817171189,123.44214603894879,127.11693572998047,30410000
2024-04-26,128.64695157414482,133.14762349110603,127.97229508318145,131.9927520751953,24100000
2024-04-29,131.99374786906267,132.86776095518795,130.18876482023077,131.45755004882812,13372000
2024-04-30,130.50104699448718,132.41308081251543,127.57162639384285,127.6914291381836,22113000
2024-05-01,125.53684369988643,126.91562417142671,121.90526967637082,122.05355834960938,30958000
2024-05-02,123.37144062676585,124.17376681180544,120.13366494266383,121.63225555419922,29480000
2024-05-03,123.63855098644682,126.08185982551764,122.47384969008938,125.51522064208984,24898000
2024-05-06,126.31167300914726,128.7225778538996,125.21671033991318,128.6774139404297,16287000
2024-05-07,129.2793783285718,129.52980275675574,127.34672570620323,127.97032928466797,12413000
2024-05-08,127.0265906775298,131.38781475012243,126.53458280520935,130.15634155273438,13918000
2024-05-09,129.41587133510092,129.78707245331762,127.86129807463458,128.22171020507812,12170000
2024-05-10,129.1684243646073,131.9858791681578,129.1684243646073,130.88600158691406,16300000
2024-05-13,132.37869492870215,133.39903361439355,130.6218279125299,131.34854125976562,18507000
