Date,Open,High,Low,Close,Volume
2022-02-25,35.091654388672694,36.567598410150104,35.01114828909597,36.46025466918945,3799400
2022-02-28,35.74465634237516,36.82701376079336,35.547866255937215,36.58549880981445,3498600
2022-03-01,36.343974649069025,36.674942688623304,34.51022819709544,34.715965270996094,4548500
2022-03-02,35.1453353296264,37.28321591067778,35.1453353296264,36.9880256652832,6778400
2022-03-03,36.99702687482015,37.25801377596814,35.46710780452345,35.81808853149414,4024700
2022-03-04,35.242114228451086,35.42210528465012,32.704250291871936,32.803245544433594,6026500
2022-03-07,32.55126074500626,32.8032496282738,28.60047390645584,28.906455993652344,9428900
2022-03-08,29.167448238402944,30.490378960930272,28.537481064197316,29.185447692871094,6013300
2022-03-09,30.634363917820085,32.51526355179958,30.634363917820085,32.29027557373047,6329700
2022-03-10,31.55231750679717,32.650256582780514,31.273331158408926,32.01129150390625,4439000
2022-03-11,32.335270938254276,32.39826729446111,30.85034898070724,30.913345336914062,4689900
2022-03-14,30.985343537457716,31.25532841514878,30.040394749016993,30.364377975463867,5388000
2022-03-15,31.111336573745984,32.299272794325894,30.679360078357288,31.633310317993164,5855300
2022-03-16,32.344270028801816,34.072179460846705,32.110284045495305,33.35221862792969,4666600
2022-03-17,32.96523890745114,33.68519973754883,32.77624640020221,33.68519973754883,4046300
2022-03-18,33.11823075577279,34.603152832249435,33.028236934853574,34.56715393066406,9841000
2022-03-21,34.69314945968998,34.82814363503345,33.55020998972724,34.09018325805664,3662200
2022-03-22,34.54015973933988,35.215123759234764,33.82019880472758,34.06318283081055,5512700
2022-03-23,33.694207872539984,33.97319428000712,33.496220730411906,33.775203704833984,5276300
2022-03-24,34.108181968375355,34.108181968375355,33.54121125052796,33.88319396972656,4547900
2022-03-25,34.11718211204393,34.738147791264254,33.98218793119208,34.60315704345703,2529300
2022-03-28,34.333174659808,34.612157619116495,34.04519025681833,34.558162689208984,2278200
2022-03-29,35.47610106134338,36.313056574940724,35.4041066969388,36.142066955566406,3028200
