Price	Adj Close	Close	High	Low	Open	Volume
Ticker	MCD	MCD	MCD	MCD	MCD	MCD
Date						
2024-02-20	279.21331787109375	292.6499938964844	295.5	291.8399963378906	292.0	2264000
2024-02-21	280.4154357910156	293.9100036621094	295.20001220703125	292.25	293.0899963378906	2076400
2024-02-22	282.3332214355469	295.9200134277344	296.6700134277344	293.25	294.0	3146600
2024-02-23	284.0791320800781	297.75	298.739990234375	295.07000732421875	296.0	2199000
2024-02-26	283.47808837890625	297.1199951171875	298.67999267578125	296.3999938964844	298.2099914550781	2595300
2024-02-27	280.2723083496094	293.760009765625	296.79998779296875	293.32000732421875	296.79998779296875	2811200
2024-02-28	281.6366882324219	295.19000244140625	296.1000061035156	292.7200012207031	294.0299987792969	2507300
2024-02-29	280.4468994140625	292.2799987792969	294.75	291.7099914550781	294.20001220703125	3601700
2024-03-01	278.95965576171875	290.7300109863281	292.6700134277344	289.5299987792969	291.3900146484375	3028900
2024-03-04	279.1611633300781	290.94000244140625	291.239990234375	288.5	289.3699951171875	2832000
2024-03-05	280.6963195800781	292.5400085449219	293.510009765625	288.9200134277344	291.55999755859375	2969600
2024-03-06	281.070556640625	292.92999267578125	295.1400146484375	292.1499938964844	293.3299865722656	2348000
2024-03-07	279.3242492675781	291.1099853515625	294.9200134277344	291.0299987792969	294.20001220703125	2237700
2024-03-08	280.7059631347656	292.54998779296875	293.4800109863281	288.8299865722656	290.0400085449219	2482300
2024-03-11	282.8840637207031	294.82000732421875	295.45001220703125	291.8699951171875	292.1499938964844	2893300
2024-03-12	282.3946533203125	294.30999755859375	296.3599853515625	293.5400085449219	295.67999267578125	2233100
2024-03-13	271.4082336425781	282.8599853515625	293.4700012207031	282.6000061035156	292.260009765625	5441300
2024-03-14	270.3240051269531	281.7300109863281	282.5199890136719	277.8299865722656	282.4200134277344	4659300
2024-03-15	267.8388366699219	279.1400146484375	284.2300109863281	278.3800048828125	281.8900146484375	5071700
2024-03-18	267.301513671875	278.5799865722656	280.29998779296875	278.07000732421875	279.4700012207031	3319400
2024-03-19	271.4178161621094	282.8699951171875	284.3999938964844	278.5799865722656	279.20001220703125	4055400
2024-03-20	272.93389892578125	284.45001220703125	284.6000061035156	281.3699951171875	283.5	2867300
2024-03-21	272.0511474609375	283.5299987792969	285.5799865722656	282.6400146484375	284.5	3653300
2024-03-22	271.1875915527344	282.6300048828125	284.3900146484375	282.1199951171875	283.8800048828125	2556100
2024-03-25	267.33990478515625	278.6199951171875	280.5799865722656	277.6400146484375	280.0	2985500
2024-03-26	267.33990478515625	278.6199951171875	279.45001220703125	277.1700134277344	279.2200012207031	2572100
2024-03-27	270.6022033691406	282.0199890136719	282.29998779296875	278.1000061035156	278.1000061035156	2605000
2024-03-28	270.5351257324219	281.95001220703125	283.3800048828125	281.25	282.25	3453900
2024-04-01	268.8751525878906	280.2200012207031	281.54998779296875	278.6400146484375	281.5	2408800
2024-04-02	266.49554443359375	277.739990234375	280.4800109863281	277.45001220703125	280.0	2907700
2024-04-03	264.3846130371094	275.5400085449219	277.9599914550781	275.1499938964844	276.57000732421875	2748000
2024-04-04	259.1552734375	270.0899963378906	276.239990234375	269.9200134277344	276.239990234375	4095100
2024-04-05	255.8928985595703	266.69000244140625	270.6199951171875	266.3599853515625	269.4200134277344	6816000
2024-04-08	256.7276611328125	267.55999755859375	268.69000244140625	265.8699951171875	267.239990234375	3753200
2024-04-09	258.5315856933594	269.44000244140625	269.6700134277344	265.5	266.2200012207031	3934900
2024-04-10	257.7927551269531	268.6700134277344	268.989990234375	265.1099853515625	266.9700012207031	3817500
2024-04-11	257.7447814941406	268.6199951171875	269.8800048828125	267.1499938964844	269.5	2519200
2024-04-12	256.5646057128906	267.3900146484375	268.2300109863281	266.5799865722656	267.9100036621094	2708400
2024-04-15	255.45152282714844	266.2300109863281	268.5199890136719	266.04998779296875	267.8599853515625	3686700
2024-04-16	254.6838836669922	265.42999267578125	266.989990234375	265.1499938964844	266.1300048828125	2912900
2024-04-17	259.0209655761719	269.95001220703125	270.1199951171875	265.5199890136719	266.5	3383100
2024-04-18	260.0092468261719	270.9800109863281	271.2900085449219	268.8500061035156	270.9800109863281	3402700
2024-04-19	260.97833251953125	271.989990234375	272.2200012207031	270.4800109863281	272.010009765625	3017100
2024-04-22	264.4229736328125	275.5799865722656	276.5	272.32000732421875	273.75	3129300
2024-04-23	265.6704406738281	276.8800048828125	277.3999938964844	274.239990234375	276.82000732421875	3275700
2024-04-24	265.5456237792969	276.75	277.0299987792969	272.8900146484375	275.5400085449219	4071600
2024-04-25	264.44219970703125	275.6000061035156	279.82000732421875	274.7200012207031	277.0199890136719	4179800
2024-04-26	262.0337829589844	273.0899963378906	276.1099853515625	270.3699951171875	271.2300109863281	3636500
2024-04-29	262.4751281738281	273.54998779296875	274.42999267578125	272.6000061035156	273.8299865722656	3148900
2024-04-30	261.98583984375	273.0400085449219	276.8699951171875	262.6300048828125	264.3299865722656	6894400
2024-05-01	263.3195495605469	274.42999267578125	276.42999267578125	270.04998779296875	271.3800048828125	4843200
2024-05-02	262.21612548828125	273.2799987792969	276.30999755859375	272.7099914550781	274.510009765625	3084000
2024-05-03	259.3759460449219	270.32000732421875	274.6199951171875	268.8900146484375	274.1400146484375	2642100
2024-05-06	258.3972473144531	269.29998779296875	271.8800048828125	269.0400085449219	271.05999755859375	2481300
2024-05-07	256.67010498046875	267.5	270.6700134277344	266.989990234375	270.0400085449219	3160000
2024-05-08	257.6199951171875	268.489990234375	268.92999267578125	266.05999755859375	267.5	3259800
2024-05-09	257.1019287109375	267.95001220703125	268.4800109863281	267.0199890136719	268.4599914550781	3140000
2024-05-10	263.866455078125	275.0	275.3800048828125	267.8399963378906	268.1700134277344	4983500
2024-05-13	260.33551025390625	271.32000732421875	276.739990234375	271.1400146484375	275.3800048828125	3840700
2024-05-14	259.70220947265625	270.6600036621094	272.7699890136719	268.7099914550781	272.1199951171875	3143200
2024-05-15	262.7822265625	273.8699951171875	274.3699951171875	270.2300109863281	271.1099853515625	2982500
2024-05-16	262.43682861328125	273.510009765625	275.55999755859375	272.9200134277344	274.510009765625	2339900
2024-05-17	261.3525695800781	272.3800048828125	274.05999755859375	270.9200134277344	274.05999755859375	2454500
2024-05-20	257.025146484375	267.8699951171875	272.1300048828125	267.2799987792969	271.739990234375	2651100
2024-05-21	255.1060791015625	265.8699951171875	269.0799865722656	265.44000244140625	268.510009765625	2362600
2024-05-22	255.01016235351562	265.7699890136719	266.82000732421875	264.54998779296875	265.8699951171875	1906100
2024-05-23	247.487548828125	257.92999267578125	265.6199951171875	257.6000061035156	265.1300048828125	5636200
2024-05-24	247.66024780273438	258.1099853515625	260.4599914550781	257.5199890136719	258.739990234375	3382900
2024-05-28	243.27529907226562	253.5399932861328	258.80999755859375	252.64999389648438	257.3900146484375	4324700
2024-05-29	239.27410888671875	249.3699951171875	253.8000030517578	249.16000366210938	253.36000061035156	4029300
2024-05-30	241.86480712890625	252.07000732421875	252.9600067138672	250.10000610351562	250.61000061035156	3597800
2024-05-31	248.40870666503906	258.8900146484375	259.25	253.50999450683594	254.19000244140625	6125400
2024-06-03	250.85203552246094	259.75	259.95001220703125	255.60000610351562	257.92999267578125	4342800
2024-06-04	253.7202911376953	262.7200012207031	263.0899963378906	259.25	259.3399963378906	4592700
2024-06-05	251.08380126953125	259.989990234375	261.739990234375	258.6600036621094	261.5	4136800
2024-06-06	251.78880310058594	260.7200012207031	261.7900085449219	258.92999267578125	260.9100036621094	3354300
2024-06-07	247.43328857421875	256.2099914550781	261.3999938964844	255.33999633789062	260.07000732421875	2290100
2024-06-10	245.11550903320312	253.80999755859375	256.0	253.14999389648438	256.0	2866200
2024-06-11	245.56939697265625	254.27999877929688	254.69000244140625	252.10000610351562	253.00999450683594	2729400
2024-06-12	245.76255798339844	254.47999572753906	256.30999755859375	253.41000366210938	254.8800048828125	3169600
2024-06-13	245.00927734375	253.6999969482422	254.74000549316406	251.17999267578125	253.58999633789062	3153000
2024-06-14	244.89341735839844	253.5800018310547	253.6199951171875	250.61000061035156	252.86000061035156	2806600
2024-06-17	244.82579040527344	253.50999450683594	254.52000427246094	251.8800048828125	252.3000030517578	2532900
2024-06-18	242.19894409179688	250.7899932861328	254.35000610351562	249.35000610351562	253.9499969482422	2956300
2024-06-20	245.1058807373047	253.8000030517578	255.69000244140625	249.50999450683594	250.27000427246094	4046500
2024-06-21	250.50436401367188	259.3900146484375	261.4599914550781	255.61000061035156	258.2799987792969	8425800
2024-06-24	251.46044921875	260.3800048828125	261.3699951171875	257.79998779296875	259.0	3901200
2024-06-25	248.56321716308594	257.3800048828125	260.1300048828125	255.58999633789062	260.1300048828125	3903800
2024-06-26	248.99777221679688	257.8299865722656	258.1700134277344	254.67999267578125	256.6499938964844	2796100
2024-06-27	249.326171875	258.1700134277344	258.8299865722656	256.9700012207031	258.0	2651000
2024-06-28	246.11021423339844	254.83999633789062	259.489990234375	252.86000061035156	257.5400085449219	8958700
2024-07-01	241.42637634277344	249.99000549316406	255.33999633789062	249.72000122070312	254.8300018310547	3817600
2024-07-02	239.3017120361328	247.7899932861328	251.02999877929688	247.41000366210938	249.67999267578125	3944900
2024-07-03	241.43603515625	250.0	250.97999572753906	248.17999267578125	248.5	2026100
2024-07-05	242.48867797851562	251.08999633789062	251.4199981689453	248.80999755859375	251.0	2814300
2024-07-08	239.35968017578125	247.85000610351562	252.5800018310547	247.05999755859375	251.75999450683594	3163900
2024-07-09	237.3992462158203	245.82000732421875	247.39999389648438	243.52999877929688	247.22999572753906	4927300
2024-07-10	241.90924072265625	250.49000549316406	250.55999755859375	245.89999389648438	247.0	4092700
2024-07-11	246.07159423828125	254.8000030517578	255.64999389648438	249.8699951171875	251.22000122070312	5546400
2024-07-12	245.20242309570312	253.89999389648438	256.9200134277344	251.80999755859375	254.25	4543000
2024-07-15	242.9136199951172	251.52999877929688	255.72999572753906	251.19000244140625	253.63999938964844	3393600
2024-07-16	248.45697021484375	257.2699890136719	257.30999755859375	250.10000610351562	251.0	4173000
2024-07-17	252.0592041015625	261.0	262.04998779296875	257.8599853515625	258.9700012207031	3711500
2024-07-18	250.6298828125	259.5199890136719	262.3299865722656	257.6000061035156	258.0299987792969	3421800
2024-07-19	248.46664428710938	257.2799987792969	260.44000244140625	255.02999877929688	260.3900146484375	3470600
2024-07-22	250.6492462158203	259.5400085449219	259.7900085449219	256.3999938964844	258.29998779296875	2759500
2024-07-23	245.3472900390625	254.0500030517578	260.1400146484375	253.50999450683594	259.67999267578125	2653100
2024-07-24	244.69058227539062	253.3699951171875	254.3300018310547	246.1199951171875	246.32000732421875	5983300
2024-07-25	242.8459930419922	251.4600067138672	256.0899963378906	251.10000610351562	254.19000244140625	3323100
