# The Progressive Corporation (PGR) daily historical prices from Yahoo Finance
# Generated on: 2026-02-17T15:42:34
# Period: Last 2 years from today
Price	Close	High	Low	Open	Volume
Ticker	PGR	PGR	PGR	PGR	PGR
Date					
2024-06-05	195.742142	196.377401	193.615413	195.548796	2126000
2024-06-06	196.276123	197.436153	194.757021	196.533908	1756300
2024-06-07	195.668472	199.323505	194.950356	197.951712	2113000
2024-06-10	193.597000	195.631671	192.694754	194.950376	2629000
2024-06-11	191.949020	193.376037	190.890250	193.256360	2298100
2024-06-12	186.378998	191.497881	185.366263	190.641671	3002100
2024-06-13	187.446960	188.496516	186.250096	187.308853	2520500
2024-06-14	187.741592	192.335706	187.253642	189.472443	2913800
2024-06-17	191.718857	191.783296	188.386047	188.386047	2489400
2024-06-18	194.029709	195.060847	191.654397	192.510621	2722100
2024-06-20	194.121765	195.383069	192.593461	194.140168	2545300
2024-06-21	192.593475	193.587793	190.273401	192.492202	3950700
2024-06-24	193.965240	195.917055	192.943318	193.164268	2927400
2024-06-25	191.755692	195.677711	191.313777	194.232277	2095200
2024-06-26	191.672821	191.875368	188.625429	190.779777	3213100
2024-06-27	194.582108	194.628129	191.286133	192.308069	1987600
2024-06-28	191.230896	195.033224	191.065169	193.707467	4068200
2024-07-01	192.842041	193.799524	191.415011	192.667113	2264000
2024-07-02	194.370346	194.462418	191.019134	191.553120	2277700
2024-07-03	193.679535	194.508519	192.205771	194.269038	1284900
2024-07-05	193.596634	193.946656	191.579438	193.780865	1699400
2024-07-08	193.163727	196.074390	193.025553	194.508524	2706400
2024-07-09	192.961090	195.945443	192.776859	193.394008	2372200
2024-07-10	193.421616	194.342715	192.049173	192.970272	1988200
2024-07-11	195.107239	195.623052	191.128083	191.855746	2546500
2024-07-12	196.470459	197.520511	194.158491	195.669093	2315700
2024-07-15	199.970627	200.099580	197.409972	197.409972	2415300
2024-07-16	193.430832	206.178841	191.929436	204.962998	3735900
2024-07-17	203.885315	203.986636	197.704733	197.852112	4422800
2024-07-18	206.814392	210.931706	205.690650	205.690650	3522200
2024-07-19	202.043121	207.053889	201.462824	206.786777	3207500
2024-07-22	199.233749	201.370692	196.350705	197.124424	2945700
2024-07-23	198.865311	199.371918	197.769214	199.242965	3085000
2024-07-24	198.441605	200.274583	197.916571	199.464025	2312600
2024-07-25	195.982269	200.090364	195.355915	198.948210	2288800
2024-07-26	198.662674	199.252191	196.277030	196.277030	1972300
2024-07-29	196.774429	199.869323	196.571786	198.828477	1793700
2024-07-30	198.662674	200.504872	196.940223	197.207350	1595500
2024-07-31	197.225739	198.607387	195.890148	197.842873	2321900
2024-08-01	198.294235	200.274593	195.623053	199.417977	2207800
2024-08-02	199.823273	202.190490	197.584994	199.436413	1769800
2024-08-05	194.269043	200.836471	191.708388	199.823270	2820200
2024-08-06	197.161285	200.154858	195.521730	196.378345	2705000
2024-08-07	198.846893	201.085158	196.627041	196.755994	2082100
2024-08-08	201.131226	202.383921	198.027126	198.027126	2482600
2024-08-09	204.235321	204.382700	200.725935	201.997057	1730600
2024-08-12	205.395920	207.938149	204.032683	207.053887	2350100
2024-08-13	204.787979	206.749925	202.945781	205.101149	1649900
2024-08-14	215.850403	216.218851	208.647414	209.089537	2914900
2024-08-15	218.088669	219.636109	216.006976	218.761067	3898100
2024-08-16	217.268890	219.258454	215.592483	218.447896	2600500
2024-08-19	219.018951	219.065009	216.228022	216.633308	1366300
2024-08-20	219.912430	220.290084	218.438665	220.105867	1436800
2024-08-21	218.595291	221.800713	216.845194	221.469116	1814000
2024-08-22	221.266464	221.441475	218.291318	218.871601	1563100
2024-08-23	222.215179	222.380971	220.096648	221.017748	1544700
2024-08-26	223.320496	225.669301	222.675729	223.246806	2087100
2024-08-27	226.194336	226.525918	222.952063	223.928426	2883300
2024-08-28	228.672073	228.745763	225.991685	226.553557	2482100
2024-08-29	230.283981	230.486624	226.581173	227.870706	1982700
2024-08-30	232.301208	234.281580	229.169477	229.924771	2817600
2024-09-03	232.411743	234.723697	231.269575	232.301202	2449100
2024-09-04	233.876312	234.447389	231.499875	233.765771	1631400
2024-09-05	229.851089	233.876303	227.778616	233.194684	2328900
2024-09-06	229.068146	232.144613	228.478643	230.357679	2429400
2024-09-09	231.481445	232.853888	228.911585	230.053739	2457100
2024-09-10	229.473465	234.631612	229.353718	232.651255	1997300
2024-09-11	229.897141	230.145841	225.945631	229.316858	2509600
2024-09-12	229.795822	230.348487	227.069376	228.294440	2118200
2024-09-13	235.303986	236.492197	229.980020	236.086911	3078900
2024-09-16	236.086929	239.909485	235.386899	237.008029	2752600
2024-09-17	236.639572	236.888259	233.563105	235.819780	1736100
2024-09-18	237.330399	238.610712	235.340821	236.713250	1710400
2024-09-19	235.156616	236.823789	232.807811	236.621175	2699000
2024-09-20	238.785721	239.034436	234.143388	235.073707	4476700
2024-09-23	237.275162	239.845036	236.436958	239.485794	2629600
2024-09-24	236.298782	236.833007	233.968389	236.648805	1774800
2024-09-25	236.713257	238.315988	236.234295	237.754103	2430800
2024-09-26	232.467026	235.681653	231.886729	235.294793	2115200
2024-09-27	231.288010	232.927565	230.781402	231.251158	2011900
2024-09-30	233.738144	233.903949	229.289233	232.936792	2233700
2024-10-01	234.207901	235.957998	231.324856	231.573557	1569300
2024-10-02	234.355255	234.751335	232.936769	233.507846	1476000
2024-10-03	232.457062	234.898929	230.568063	234.088038	1887100
2024-10-04	235.304367	236.050763	231.738316	231.959458	1951800
2024-10-07	226.237198	235.765105	224.090191	234.834434	2757500
2024-10-08	229.462326	230.263993	227.840545	228.199914	2008500
2024-10-09	231.065643	232.715067	228.439487	228.752780	1920700
2024-10-10	232.005539	235.783536	231.314443	234.760713	1731400
2024-10-11	234.134109	234.207828	231.719885	231.793604	1643600
2024-10-14	232.097702	234.640930	230.724719	234.640930	2413600
2024-10-15	231.839676	235.350441	230.125757	234.051177	3897800
2024-10-16	235.313568	235.894093	231.572437	232.309609	2461000
2024-10-17	231.600098	239.202154	231.176233	236.824796	2866500
2024-10-18	231.397369	233.074436	230.245543	232.392549	2089900
2024-10-21	231.047241	232.862521	229.840115	231.425030	2566900
2024-10-22	228.752777	230.208688	226.108188	228.881781	1633600
2024-10-23	227.831329	229.766404	227.002020	228.513216	1240900
2024-10-24	227.481171	230.328497	227.057306	228.706716	1273600
2024-10-25	224.633850	227.204735	223.343810	226.983579	1594600
2024-10-28	225.122223	226.384620	224.467993	225.610596	1322600
2024-10-29	222.698776	226.172690	222.661924	225.260452	1472700
2024-10-30	223.915115	224.302127	222.413129	223.454385	1560000
2024-10-31	223.758469	226.310921	221.316588	223.085806	3362600
2024-11-01	223.657104	226.550493	223.500458	224.237630	3237900
2024-11-04	222.514481	224.772058	221.381087	224.357403	2209000
2024-11-05	228.586945	228.642230	220.690013	221.381109	2002700
2024-11-06	238.428131	239.450940	230.982721	239.386459	3712200
2024-11-07	235.221451	239.920895	233.295586	237.561957	2432700
2024-11-08	240.980545	242.703701	237.174934	239.082337	2603400
2024-11-11	239.478592	243.127571	239.027057	241.975744	2177600
2024-11-12	241.736160	242.887987	237.976610	240.482986	1617500
2024-11-13	240.842346	242.943277	240.353973	242.943277	1427800
2024-11-14	237.276321	240.501436	235.442608	239.653680	1885900
2024-11-15	235.691376	240.427700	233.138924	239.653648	3259900
2024-11-18	236.373260	237.285526	234.327629	235.599236	1658300
2024-11-19	234.521149	236.935387	232.890172	234.594867	1766600
2024-11-20	236.834000	237.386882	233.369310	234.825221	1638400
2024-11-21	242.749786	242.814295	236.999876	239.027075	2280500
2024-11-22	245.164001	245.274572	242.556278	243.468516	2321100
2024-11-25	244.998138	245.928823	241.164856	244.436032	5405200
2024-11-26	246.970078	247.099096	242.924877	244.362354	2114800
2024-11-27	245.901154	249.365857	245.652369	246.970052	2862900
2024-11-29	247.762527	248.951220	246.278960	247.034565	1427300
2024-12-02	243.302673	248.951236	243.063084	247.228080	3095400
2024-12-03	241.984985	245.403628	241.515059	244.371595	2844700
2024-12-04	239.902481	242.279839	239.110010	241.422887	1852900
2024-12-05	240.768646	243.634378	239.985398	240.381620	2972000
2024-12-06	234.567184	241.800661	233.000703	240.538264	3151300
2024-12-09	228.393387	234.032725	226.679468	232.226669	3364700
2024-12-10	227.849747	229.784807	225.758026	229.066068	2396200
2024-12-11	224.587769	228.632983	223.426732	227.674670	3615900
2024-12-12	223.693954	227.591746	222.376271	226.052907	3608900
2024-12-13	232.023987	234.677786	228.559283	229.443892	3285800
2024-12-16	230.595703	234.170978	230.134972	233.774742	2496400
2024-12-17	228.089325	229.453084	226.117398	228.467127	2481800
2024-12-18	221.408722	228.522404	221.169147	228.199887	2872400
2024-12-19	220.883514	224.403490	220.570207	222.109046	2722700
2024-12-20	221.123077	224.246831	218.294184	219.280155	5587400
2024-12-23	222.081406	222.551360	219.740900	220.865084	1847300
2024-12-24	224.136276	224.145486	221.473253	222.320996	680200
2024-12-26	224.090195	224.873428	222.855440	224.366636	952300
2024-12-27	222.090607	224.357394	221.187564	222.661908	1410400
2024-12-30	220.782150	222.578997	218.570635	219.915974	2257400
2024-12-31	220.791367	221.583824	219.906757	220.708438	1773800
2025-01-02	221.749680	222.763293	220.100270	221.602256	3107200
2025-01-03	223.196365	225.251220	221.537732	223.279294	1461900
2025-01-06	220.772919	224.477197	220.450416	223.703173	2129600
2025-01-07	223.251648	224.228395	220.173971	221.049356	2346300
2025-01-08	224.458771	228.282844	222.532920	224.127044	2601400
2025-01-10	221.284271	226.881893	220.448386	222.805766	3692300
2025-01-13	221.443939	221.951114	214.644146	216.353492	3023800
2025-01-14	225.181946	225.247696	218.936289	221.162182	2256700
2025-01-15	227.727173	228.168597	223.932808	226.262027	3498000
2025-01-16	230.610504	231.371266	227.285752	227.933800	1897600
2025-01-17	228.863617	231.822097	228.797881	230.788974	1967900
2025-01-21	226.355942	231.915988	225.181945	229.173534	3204800
2025-01-22	224.627823	228.685162	222.495841	228.497311	3657400
2025-01-23	224.947144	226.816151	223.669835	225.407355	2590000
2025-01-24	224.299118	225.341613	221.659961	224.120668	2324200
2025-01-27	231.897217	232.000529	225.510672	225.820609	2251900
2025-01-28	230.150314	231.690597	228.253132	231.690597	2724400
2025-01-29	231.418213	236.677724	223.275374	223.923422	3564600
2025-01-30	234.066757	234.508181	229.333195	232.348024	2374400
2025-01-31	231.455795	235.982719	231.446394	234.987172	3047500
2025-02-03	233.784988	235.466160	230.582322	232.470118	2050300
2025-02-04	232.920944	236.208135	232.085059	232.178985	1775200
2025-02-05	233.860123	235.156220	232.225914	234.573907	1508500
2025-02-06	236.067261	237.288206	235.118662	235.541298	1589100
2025-02-07	235.362854	237.945647	234.451831	236.292650	1710700
2025-02-10	234.508194	237.119162	233.399934	236.677738	1916500
2025-02-11	241.909073	242.998545	233.475070	237.616934	2794900
2025-02-12	241.176483	242.265955	239.617412	240.772607	2164700
2025-02-13	246.191818	246.370268	241.326783	242.115705	2781100
2025-02-14	246.633224	248.276820	244.529403	245.402878	2852100
2025-02-18	247.882339	250.258508	246.107271	247.121592	2609600
2025-02-19	253.226379	254.325253	246.492351	247.018299	3223100
2025-02-20	251.394943	252.860089	247.929303	252.240215	1934100
2025-02-21	250.004944	252.728610	249.591695	250.690568	2567300
2025-02-24	256.053345	258.767610	250.277288	250.277288	3952100
2025-02-25	261.585236	262.909507	257.706375	260.758766	3541100
2025-02-26	256.804718	263.210051	255.893695	261.538281	3386800
2025-02-27	261.820038	262.928313	257.349478	257.894200	2338900
2025-02-28	264.853668	265.229341	259.819584	262.918924	3509200
2025-03-03	267.746368	267.934219	264.928776	265.210553	2871800
2025-03-04	265.971313	270.009851	264.581291	268.469582	3363000
2025-03-05	264.722168	266.290640	262.026676	263.829948	2485600
2025-03-06	264.074127	264.430998	259.349966	263.914451	2308800
2025-03-07	262.806213	264.787906	260.890243	261.632217	2885700
2025-03-10	261.744934	269.408789	260.495785	262.242708	4159500
2025-03-11	260.101288	262.129957	256.889221	260.880809	3353700
2025-03-12	260.674194	262.975239	256.729583	261.932744	2878900
2025-03-13	262.411713	264.064709	259.293571	261.275292	3046600
2025-03-14	266.440887	266.995010	260.693004	263.163098	2223400
2025-03-17	273.513062	275.175431	265.266910	265.473534	3454600
2025-03-18	266.055847	273.907553	265.041527	272.498756	3548600
2025-03-19	256.673248	261.453759	251.131990	259.688064	6077100
2025-03-20	257.922363	261.416178	255.865519	256.288169	3630400
2025-03-21	256.269348	261.406758	255.959426	258.560992	7280200
2025-03-24	257.340057	259.227853	255.959436	258.730080	2553300
2025-03-25	257.743896	259.162094	255.593155	258.316822	2911600
2025-03-26	255.968857	260.505167	255.320808	259.453271	3463000
2025-03-27	257.969360	258.401383	254.522493	257.020762	3117300
2025-03-28	261.904541	262.796790	257.499732	258.485878	4346900
2025-03-31	265.802246	267.398864	261.857606	261.989107	4886800
2025-04-01	267.004425	269.004920	263.933231	266.271852	4740200
2025-04-02	264.130463	267.032579	259.415674	265.811605	2710000
2025-04-03	269.645508	272.351363	260.485077	261.480978	3831200
2025-04-04	242.060898	264.525070	241.046188	259.404640	7338600
2025-04-07	239.834198	245.480777	232.985006	237.513554	5910700
2025-04-08	244.635193	253.908363	241.403203	248.036292	5763700
2025-04-09	253.776825	256.351161	240.341537	241.685060	6074600
2025-04-10	256.661163	259.150916	249.915335	254.340520	4346300
2025-04-11	258.972443	259.921350	252.264175	255.871972	3052600
2025-04-14	261.715881	264.412332	259.113390	260.992452	2486900
2025-04-15	259.414001	264.947855	259.057004	262.195035	2368900
2025-04-16	258.493286	266.357160	257.459796	263.989551	3069000
2025-04-17	249.398621	257.844999	248.975820	256.041086	3648800
2025-04-21	241.844788	248.947643	238.838290	248.205405	2775400
2025-04-22	249.050980	249.774437	243.094354	244.503651	3712300
2025-04-23	249.003998	250.864280	247.209489	249.050963	2001200
2025-04-24	249.154343	249.924765	246.345153	248.769131	1821600
2025-04-25	248.985245	249.642900	244.982832	249.004025	1826900
2025-04-28	253.278870	253.955333	249.990510	252.348743	2104200
2025-04-29	259.601929	260.334762	253.344646	253.908371	2690600
2025-04-30	264.703552	265.511564	257.431589	260.616614	3124900
2025-05-01	260.870331	263.068831	259.310705	261.997751	2474500
2025-05-02	265.708862	266.300772	261.734634	262.185620	1566100
2025-05-05	265.098206	266.826940	262.458124	265.351869	2229200
2025-05-06	266.507477	267.240310	263.717067	264.478086	1927200
2025-05-07	269.063049	270.105916	265.802874	266.432344	2304600
2025-05-08	266.751770	268.893900	266.009532	267.860410	2147000
2025-05-09	267.306091	269.645515	265.990724	266.432305	1542700
2025-05-12	263.303680	268.950273	258.098668	266.864513	3349100
2025-05-13	265.502197	267.841621	262.505090	263.360067	3014500
2025-05-14	261.349487	267.277929	260.701208	266.573280	2422700
2025-05-15	264.149261	264.797540	261.077004	261.988351	4913600
2025-05-16	268.734161	268.828120	263.820402	263.867396	2779500
2025-05-19	270.810516	271.618528	267.531561	269.307289	1825900
2025-05-20	268.358398	271.449465	268.048337	269.570402	1844800
2025-05-21	264.008331	268.518071	261.499770	266.676597	3127500
2025-05-22	260.362946	264.008332	259.273086	263.200349	2505700
2025-05-23	260.532043	262.007115	259.780430	261.011214	1677600
2025-05-27	261.894379	263.407010	256.886689	260.071685	3468200
2025-05-28	260.278381	263.482187	258.699975	258.718756	3182600
2025-05-29	260.532043	260.597818	258.728159	259.677095	2270700
2025-05-30	267.700684	267.991936	259.780441	260.362945	5075000
2025-06-02	271.280273	271.364828	264.572034	266.094071	2107600
2025-06-03	269.880402	272.426524	264.168063	270.434722	2896500
2025-06-04	265.107605	270.913903	264.647215	270.913903	2432100
2025-06-05	263.256714	266.592039	262.580250	266.131678	2520800
2025-06-06	262.429901	266.779936	261.828587	265.041797	2442300
2025-06-09	254.904266	261.856793	249.924761	261.189734	5885900
2025-06-10	249.436172	254.612999	248.553011	253.767427	3987300
2025-06-11	247.303482	249.445613	246.260587	248.938258	3013400
2025-06-12	252.189026	252.217211	247.030979	247.425595	3045600
2025-06-13	251.653503	253.523162	250.507274	252.264193	3152200
2025-06-16	250.319351	253.466787	249.614703	252.254784	3509200
2025-06-17	249.699280	250.713990	247.002829	249.455021	2495200
2025-06-18	244.588211	250.159654	242.032684	249.116760	4771900
2025-06-20	246.166656	248.261793	243.432616	244.757359	8887100
2025-06-23	250.272369	250.873655	246.890051	246.890051	3006500
2025-06-24	249.924759	251.146138	248.355729	249.793211	3540300
2025-06-25	243.968140	249.323452	243.460785	248.111448	2957800
2025-06-26	245.800217	246.044504	242.962842	244.719761	4008600
2025-06-27	248.026886	248.402721	245.884756	246.476665	12464500
2025-06-30	250.723343	251.728648	247.143730	247.839003	4016500
2025-07-01	248.318146	250.854892	244.691568	250.723344	3042300
2025-07-02	242.211197	247.876570	240.538832	247.510168	3495400
2025-07-03	245.933182	245.933182	241.506280	242.361560	2685600
2025-07-07	238.301224	244.466954	236.656406	243.245072	5032800
2025-07-08	236.515442	238.320041	234.692041	237.502336	4960500
2025-07-09	235.359375	237.784309	234.757842	237.032389	2534700
2025-07-10	234.391266	235.255968	231.919335	235.077386	4289800
2025-07-11	230.255722	234.156299	229.860967	233.169405	3182500
2025-07-14	232.502060	232.652447	229.033842	230.274511	4758100
2025-07-15	227.642807	232.163704	226.439741	231.881747	5200300
2025-07-16	231.646790	233.507780	227.849601	230.274535	6060300
2025-07-17	232.408096	232.473882	227.999982	229.842170	4470700
2025-07-18	231.599777	233.611154	230.368516	232.661850	2966500
2025-07-21	230.396713	232.520873	230.199329	230.481300	3481300
2025-07-22	232.502060	232.737034	230.171122	231.251997	2642400
2025-07-23	232.652451	233.037811	230.199321	232.774642	2177000
2025-07-24	232.511475	233.723934	230.509492	231.580972	3217800
2025-07-25	235.068008	236.665829	232.220125	232.436297	2805300
2025-07-28	226.486755	234.814235	224.738548	234.259700	5550000
2025-07-29	226.975494	227.802593	225.678433	227.614617	4691800
2025-07-30	227.182266	227.990577	225.979186	227.595808	3537900
2025-07-31	227.492416	229.983149	226.035589	227.229247	3545400
2025-08-01	226.599518	228.836475	225.189674	228.695496	3201200
2025-08-04	227.060074	227.840189	225.622034	226.345758	2284700
2025-08-05	228.338333	230.631682	226.900293	226.900293	3362300
2025-08-06	232.643066	234.222085	228.921072	229.804576	2620800
2025-08-07	230.565887	234.165691	229.917357	232.379894	2042400
2025-08-08	231.693756	232.868626	230.518886	231.045240	2118600
2025-08-11	230.161743	231.853545	229.522606	231.139229	2523400
2025-08-12	228.432327	230.876063	227.031891	230.518898	2396500
2025-08-13	234.212692	234.231494	228.667297	229.945556	3940900
2025-08-14	235.866898	237.615105	234.034103	234.917608	4574100
2025-08-15	232.295288	237.210954	231.825340	236.327450	3425700
2025-08-18	232.238907	232.746459	229.682389	231.270815	2163800
2025-08-19	235.575546	236.261666	231.693771	232.144931	2744600
2025-08-20	237.492920	239.607686	235.321762	236.900795	3662100
2025-08-21	233.987106	237.558714	233.113010	237.060570	2628100
2025-08-22	234.231506	237.624532	233.178813	235.707136	2532900
2025-08-25	229.419220	233.611163	229.137248	233.545363	2226000
2025-08-26	231.242615	231.383593	228.460531	228.864679	4410600
2025-08-27	229.983170	232.201325	229.381637	231.045257	1736300
2025-08-28	231.317810	231.703171	228.582709	229.315827	2316500
2025-08-29	232.210709	233.404381	231.035839	231.881754	2408200
2025-09-02	231.082840	233.009630	230.095946	233.009630	2353100
2025-09-03	231.891144	232.737044	228.629704	230.001958	2581900
2025-09-04	234.043503	234.814224	232.567874	233.441970	2004700
2025-09-05	229.203049	234.034114	228.272546	233.789746	1690800
2025-09-08	231.158020	231.665558	225.716014	228.864672	2611900
2025-09-09	228.639099	230.979445	227.370248	230.923054	2849400
2025-09-10	231.599777	231.806555	226.044988	227.840193	2170500
2025-09-11	233.846130	234.137496	230.443697	231.900539	1647300
2025-09-12	233.357376	234.701435	232.784039	233.799128	2612100
2025-09-15	230.885452	234.165695	230.208726	233.103607	2944400
2025-09-16	230.246323	230.800858	226.543130	229.071453	2835700
2025-09-17	228.968063	229.240627	224.823119	226.514934	3363100
2025-09-18	227.454834	230.114741	226.223573	228.798878	3366000
2025-09-19	227.774399	228.949269	226.590135	226.787505	4783400
2025-09-22	226.655914	227.624006	224.870118	227.304445	2330300
2025-09-23	224.268585	226.543132	222.886937	226.270568	3971700
2025-09-24	225.575043	226.044991	222.520381	223.695251	2812500
2025-09-25	227.633423	227.858989	224.249791	226.627727	2832400
2025-09-26	228.845886	230.847869	227.191674	229.325242	2888900
2025-09-29	229.710571	230.161732	227.323242	229.823369	2911900
2025-09-30	232.107330	232.238915	229.541418	229.720001	2396700
2025-10-01	231.646790	233.254004	230.274535	231.064044	2441800
2025-10-02	228.957581	231.035600	227.754026	229.850841	2495600
2025-10-03	231.026184	232.709289	227.659989	227.659989	2074900
2025-10-06	226.136749	230.367998	225.111850	229.954274	4322200
2025-10-07	229.324280	229.427711	224.876771	226.371809	2641300
2025-10-08	228.543854	230.556047	227.612988	228.487439	2559700
2025-10-09	227.697601	230.969763	227.171048	229.220846	2566900
2025-10-10	225.666611	229.249066	224.867369	228.788339	2677000
2025-10-13	222.168777	224.999008	221.369536	223.720230	3000100
2025-10-14	226.042709	226.616279	222.187580	222.253392	2680400
2025-10-15	212.972855	216.263826	204.228271	212.634354	11534000
2025-10-16	208.497147	213.123310	207.378214	211.327377	6017800
2025-10-17	212.136017	212.907037	208.186854	208.798029	3504700
2025-10-20	206.278091	211.393204	205.366021	210.123823	4986900
2025-10-21	208.365509	209.343391	204.989902	206.861059	2746600
2025-10-22	209.333984	209.860537	207.199550	209.362192	3328500
2025-10-23	207.415817	211.129911	206.832850	210.866634	2864400
2025-10-24	206.005402	206.861058	204.463347	206.155849	3347000
2025-10-27	203.654709	206.861059	203.193982	206.541368	3809100
2025-10-28	199.254211	204.585583	198.896901	203.099943	3808400
2025-10-29	195.549515	198.464381	194.242530	197.730951	5050900
2025-10-30	194.609238	196.320535	194.082685	195.483689	6354000
2025-10-31	193.697174	195.154607	193.274052	193.471502	3977900
2025-11-03	191.534531	193.311655	187.961473	192.954359	5635100
2025-11-04	197.072754	198.125874	190.500223	193.687764	4712800
2025-11-05	196.461594	199.686739	195.427283	197.082180	3520500
2025-11-06	197.091568	197.909605	195.258030	195.859807	3326800
2025-11-07	204.294098	204.444531	197.928415	198.454968	5260900
2025-11-10	204.538574	204.895884	200.946721	202.159673	3275600
2025-11-11	206.776428	207.585067	205.083926	205.422426	2390400
2025-11-12	208.619370	208.976680	204.980500	206.513157	2783100
2025-11-13	209.822922	211.299164	208.515937	209.004885	2674300
2025-11-14	211.731689	213.490018	207.791939	208.816838	3227200
2025-11-17	211.891541	214.223425	210.556334	213.725079	3238500
2025-11-18	211.449615	215.173106	211.327375	213.085689	3764900
2025-11-19	209.616058	215.784291	208.863848	212.991666	3814000
2025-11-20	212.502716	212.690769	207.613276	209.907555	2785100
2025-11-21	213.358368	216.188598	212.192419	214.655941	3405600
2025-11-24	211.637665	214.364464	211.402595	213.753289	5848500
