Price	Adj Close	Close	High	Low	Open	Volume
Ticker	NOC	NOC	NOC	NOC	NOC	NOC
Date						
2024-02-20	438.782470703125	453.9100036621094	460.5400085449219	452.8500061035156	453.2200012207031	1367700
2024-02-21	444.66949462890625	460.0	461.0899963378906	453.760009765625	454.67999267578125	1284300
2024-02-22	441.81781005859375	457.04998779296875	459.44000244140625	451.510009765625	458.67999267578125	1801300
2024-02-23	447.56402587890625	461.1000061035156	461.55999755859375	455.5400085449219	455.82000732421875	574600
2024-02-26	445.85565185546875	459.3399963378906	465.75	458.8800048828125	462.2699890136719	618600
2024-02-27	444.9045104980469	458.3599853515625	459.2699890136719	454.0	457.5799865722656	421100
2024-02-28	445.47711181640625	458.95001220703125	462.0799865722656	457.2099914550781	459.6099853515625	535600
2024-02-29	447.486328125	461.0199890136719	461.5	455.4100036621094	458.3800048828125	927200
2024-03-01	441.5460205078125	454.8999938964844	461.0	453.82000732421875	461.0	1272600
2024-03-04	446.5739440917969	460.0799865722656	461.2300109863281	455.45001220703125	456.0	692700
2024-03-05	444.807373046875	458.260009765625	464.5799865722656	457.9599914550781	463.2300109863281	1450500
2024-03-06	447.5348815917969	461.07000732421875	463.8399963378906	457.8800048828125	458.1600036621094	546100
2024-03-07	443.0019836425781	456.3999938964844	459.5899963378906	454.260009765625	459.2099914550781	796300
2024-03-08	446.010986328125	459.5	459.8900146484375	453.1400146484375	455.010009765625	475600
2024-03-11	445.7683410644531	459.25	462.239990234375	458.3500061035156	459.4800109863281	552500
2024-03-12	445.370361328125	458.8399963378906	460.8999938964844	454.5299987792969	456.54998779296875	1213600
2024-03-13	444.77825927734375	458.2300109863281	462.20001220703125	458.0299987792969	458.55999755859375	698500
2024-03-14	447.3310241699219	460.8599853515625	461.3900146484375	457.2300109863281	458.0	669900
2024-03-15	448.1949462890625	461.75	464.3900146484375	457.8800048828125	457.8800048828125	1000000
2024-03-18	448.816162109375	462.3900146484375	463.5199890136719	459.04998779296875	461.0	540800
2024-03-19	453.7567443847656	467.4800109863281	467.5	462.6300048828125	465.0	726800
2024-03-20	456.93072509765625	470.75	471.4100036621094	466.6199951171875	468.6300048828125	617300
2024-03-21	453.76641845703125	467.489990234375	473.55999755859375	467.29998779296875	471.94000244140625	798000
2024-03-22	454.9894104003906	468.75	471.2900085449219	467.6000061035156	468.9700012207031	615400
2024-03-25	455.5426940917969	469.32000732421875	472.0	467.9100036621094	471.32000732421875	446900
2024-03-26	456.11541748046875	469.9100036621094	473.05999755859375	468.6000061035156	469.5	503900
2024-03-27	463.3466796875	477.3599853515625	477.8900146484375	471.9599914550781	472.8299865722656	823100
2024-03-28	464.6085510253906	478.6600036621094	480.75	478.0	479.0	632500
2024-04-01	457.51312255859375	471.3500061035156	478.82000732421875	470.9200134277344	478.3900146484375	794700
2024-04-02	452.6695556640625	466.3599853515625	473.989990234375	465.010009765625	472.0899963378906	801700
2024-04-03	443.59405517578125	457.010009765625	467.6000061035156	456.80999755859375	465.3299865722656	1271600
2024-04-04	445.9916076660156	459.4800109863281	464.6499938964844	455.6000061035156	458.0	2219400
2024-04-05	441.1577453613281	454.5	459.0199890136719	452.5	457.510009765625	1533800
2024-04-08	442.9631042480469	456.3599853515625	457.9599914550781	454.80999755859375	456.1199951171875	1509600
2024-04-09	441.3131103515625	454.6600036621094	455.1000061035156	450.42999267578125	452.8299865722656	855400
2024-04-10	444.4676818847656	457.9100036621094	458.760009765625	449.7699890136719	452.6000061035156	983100
2024-04-11	444.38995361328125	457.8299865722656	459.92999267578125	454.7799987792969	456.5899963378906	692800
2024-04-12	442.7204895019531	456.1099853515625	468.2099914550781	455.82000732421875	462.0299987792969	1046000
2024-04-15	438.0419921875	451.2900085449219	464.6099853515625	446.2200012207031	461.9599914550781	2007800
2024-04-16	437.12957763671875	450.3500061035156	456.1499938964844	450.04998779296875	453.0799865722656	953200
2024-04-17	438.7796630859375	452.04998779296875	453.8500061035156	448.44000244140625	452.9200134277344	818200
2024-04-18	439.21649169921875	452.5	456.70001220703125	449.8800048828125	449.8800048828125	846300
2024-04-19	449.0006103515625	462.5799865722656	463.5	453.07000732421875	455.5899963378906	1213900
2024-04-22	457.15399169921875	470.9800109863281	472.45001220703125	462.07000732421875	464.92999267578125	1006300
2024-04-23	460.7453308105469	474.67999267578125	476.7699890136719	470.4100036621094	473.5799865722656	1365400
2024-04-24	460.6385803222656	474.57000732421875	477.1199951171875	470.7799987792969	475.0899963378906	1124100
2024-04-25	473.7325744628906	488.05999755859375	490.6000061035156	465.0	468.7699890136719	1365400
2024-04-26	466.3459777832031	480.45001220703125	488.3500061035156	477.7099914550781	487.55999755859375	1371900
2024-04-29	471.9465637207031	486.2200012207031	486.2799987792969	480.75	481.5	714400
2024-04-30	470.79150390625	485.0299987792969	488.05999755859375	483.5299987792969	486.45001220703125	909000
2024-05-01	472.0921630859375	486.3699951171875	490.2699890136719	483.4100036621094	485.1199951171875	1157300
