# NextEra Energy, Inc. (NEE) daily historical prices from Yahoo Finance
# Generated on: 2026-02-17T15:42:34
# Period: Last 2 years from today
Price	Close	High	Low	Open	Volume
Ticker	NEE	NEE	NEE	NEE	NEE
Date					
2024-07-03	68.748169	68.824738	67.523088	67.877209	4487200
2024-07-05	68.997017	69.245864	68.566327	68.910882	7688800
2024-07-08	69.016159	69.465995	68.662031	69.054444	5368700
2024-07-09	69.025719	69.858387	68.604594	68.968288	6220100
2024-07-10	69.772270	69.992398	68.604612	69.159730	6740900
2024-07-11	71.495026	71.983146	70.308229	70.346514	12188700
2024-07-12	72.739250	73.409214	71.562020	71.782155	11099400
2024-07-15	67.925072	71.207910	67.724083	70.987775	19575400
2024-07-16	68.815163	69.188429	67.810210	68.470608	10551800
2024-07-17	67.858070	69.150148	67.456092	68.671600	11878900
2024-07-18	68.595032	69.255430	67.781502	67.953780	10212300
2024-07-19	68.910873	69.255428	68.374902	68.834304	7752100
2024-07-22	69.772270	70.968640	69.638277	69.820121	9034700
2024-07-23	69.016159	69.887112	68.824743	69.322429	7027500
2024-07-24	72.174568	72.499977	69.188428	69.609552	17813700
2024-07-25	70.289093	72.423412	70.155100	71.964010	13934200
2024-07-26	71.073914	71.772589	70.365658	71.045202	7076200
2024-07-29	71.150482	71.466325	70.403949	71.265336	5977500
2024-07-30	71.093048	71.332322	70.059383	71.332322	8505500
2024-07-31	73.112526	73.581501	71.485466	71.657744	15618100
2024-08-01	75.026718	75.055430	72.643552	73.045531	11136600
2024-08-02	75.801964	77.103614	74.481175	75.955103	14513100
2024-08-05	73.390083	75.610545	73.208233	75.179855	11877600
2024-08-06	73.667641	75.036288	73.380509	73.552787	9050900
2024-08-07	74.232315	75.380834	73.973903	74.385454	8193200
2024-08-08	74.213188	74.873586	73.313516	73.811210	6935900
2024-08-09	74.136612	74.682156	73.074235	74.174897	5041200
2024-08-12	74.251472	74.280184	73.591074	74.012199	5955600
2024-08-13	74.768303	75.131997	74.203613	74.988431	5108900
2024-08-14	74.663017	75.208561	73.792057	74.653444	4620700
2024-08-15	74.088760	74.471593	73.820768	74.213180	5946500
2024-08-16	75.198990	75.409552	73.926051	74.194037	6344200
2024-08-19	75.945526	76.156088	75.065000	75.198993	5617000
2024-08-20	75.591400	76.366645	75.572254	75.945521	5967300
2024-08-21	76.223076	76.558058	75.734955	75.773240	5125300
2024-08-22	75.533966	76.510207	75.093703	76.261361	8006600
2024-08-23	76.242233	76.873913	75.763686	76.050810	5052900
2024-08-26	77.180183	77.591735	76.529358	76.567643	5378700
2024-08-27	76.194374	77.180181	76.165662	76.912196	5086000
2024-08-28	76.002953	76.692055	75.792390	76.309223	5462400
2024-08-29	76.596352	76.739917	75.332986	76.117804	5179200
2024-08-30	77.554825	77.776378	76.552998	76.668589	6808200
2024-09-03	76.996117	78.200235	76.707125	77.805280	9883900
2024-09-04	78.103912	78.547027	77.371807	77.458507	7517700
2024-09-05	77.381447	79.125007	77.285119	78.951614	8494900
2024-09-06	77.044289	78.209874	76.880523	77.891985	8181500
2024-09-09	78.209869	78.258030	76.350711	77.169510	6918000
2024-09-10	79.279129	79.365822	78.075011	78.479593	9588000
2024-09-11	80.367645	80.502506	78.730048	79.664437	10216500
2024-09-12	80.396545	80.887828	79.674075	80.367648	7856600
2024-09-13	81.542877	81.619943	80.435087	80.820406	6734400
2024-09-16	81.533226	82.419455	81.273140	81.966705	8791400
2024-09-17	81.851112	81.880010	81.090109	81.677719	7415100
2024-09-18	81.186447	81.870385	80.444714	81.388738	9286200
2024-09-19	79.269501	80.724077	78.479600	80.560312	13965200
2024-09-20	79.722244	80.685539	79.038306	79.230962	26032300
2024-09-23	81.706627	81.822225	79.895636	80.589209	7916000
2024-09-24	81.196083	82.140107	80.839662	81.109383	8205300
2024-09-25	81.513962	82.082302	80.772221	81.504327	8354700
2024-09-26	80.396545	81.494700	80.184619	81.157549	8462500
2024-09-27	81.436905	81.725889	80.685536	80.695164	8200900
2024-09-30	81.427277	81.831859	80.926367	81.398379	13884400
2024-10-01	82.140121	82.602506	80.743347	81.022704	9112600
2024-10-02	82.294235	82.448359	81.388736	81.658457	8403800
2024-10-03	81.928185	82.939639	81.639193	82.506160	7031500
2024-10-04	80.772232	80.993793	79.963068	80.425445	8341800
2024-10-07	77.342911	80.483253	77.246583	80.483253	11971600
2024-10-08	77.545204	78.807118	77.535569	77.814925	10098300
2024-10-09	77.622269	78.123179	76.736040	76.736040	10102500
2024-10-10	77.969040	79.529572	77.853442	78.026835	7928400
2024-10-11	78.855278	78.874541	77.439234	78.007582	7057000
2024-10-14	79.866737	80.136459	78.614452	78.893808	5815200
2024-10-15	79.751144	80.964897	79.635546	79.953435	15824900
2024-10-16	81.292404	81.533228	79.693339	80.030491	8061600
2024-10-17	80.704803	81.523602	80.627738	81.205721	6153000
2024-10-18	81.282776	81.311681	80.483247	80.839661	8595300
2024-10-21	80.945625	81.841489	80.589211	81.648833	7053800
2024-10-22	80.627731	81.138283	80.088289	80.146084	8358500
2024-10-23	81.841492	82.843319	79.953436	81.485070	10825100
2024-10-24	79.770409	81.446546	79.471790	80.916731	9705100
2024-10-25	78.441071	80.078668	78.306210	79.857115	6580700
2024-10-28	79.828209	80.762598	78.614456	79.028673	8679600
2024-10-29	76.639702	77.737857	76.553009	77.015386	19232900
2024-10-30	76.186943	76.957581	75.994287	76.822721	11650200
2024-10-31	76.341072	76.919047	75.271815	75.512638	13034700
2024-11-01	74.510818	76.543370	74.144769	76.475940	14615300
2024-11-04	75.493385	75.926865	74.269997	74.510821	11759100
2024-11-05	75.763100	75.897960	74.144765	74.915396	9051700
2024-11-06	71.784691	72.227813	70.021868	71.572772	28637800
2024-11-07	71.881027	72.333769	70.869565	70.908098	16311300
2024-11-08	74.144768	74.356694	71.938823	72.227814	14657100
2024-11-11	73.123680	74.318163	72.959914	74.154405	10275700
2024-11-12	71.534241	73.017715	70.917733	72.834687	12569800
2024-11-13	71.514977	72.285615	71.206723	71.890661	12451500
2024-11-14	72.516792	73.383759	70.946625	71.168179	13780200
2024-11-15	73.547523	73.875047	72.526434	72.680557	12930300
2024-11-18	73.586060	73.855781	72.545700	73.499367	9044300
2024-11-19	74.250732	74.481921	72.940651	73.508992	7942200
2024-11-20	74.058067	74.655312	73.557157	74.356694	7065200
2024-11-21	74.520454	74.664950	73.557160	73.971377	8908500
2024-11-22	73.701012	75.194428	73.468274	74.893808	8165400
2024-11-25	74.321655	74.767739	73.536160	74.408937	20803100
2024-11-26	75.145943	75.427171	74.156801	74.670767	10563600
2024-11-27	76.144775	76.978761	75.504744	75.766573	8689700
2024-11-29	76.290245	76.600565	75.950834	76.202971	6186500
2024-12-02	74.738647	76.658756	74.573792	76.532684	11361500
2024-12-03	73.982239	75.223518	73.924056	74.738643	9806900
2024-12-04	73.448883	73.720412	72.828243	73.701020	8310200
2024-12-05	73.894958	74.224677	73.138555	73.351901	6487200
2024-12-06	72.964005	74.185892	72.653685	73.885272	7079200
2024-12-09	72.440338	73.342206	72.304574	73.216141	9269700
2024-12-10	71.897278	72.265780	71.131174	72.246388	8619200
2024-12-11	71.742119	72.294876	71.354217	71.955458	7472800
2024-12-12	71.005112	71.839097	70.879039	71.606352	6969600
2024-12-13	71.393005	71.519070	70.733575	70.840248	7671200
2024-12-16	70.588104	71.974847	70.559013	71.470573	9767000
2024-12-17	70.083832	70.403851	69.628055	70.122623	7723000
2024-12-18	68.386780	70.345679	68.299506	69.783222	12496000
2024-12-19	67.659470	68.852266	67.601287	68.386782	13731700
2024-12-20	69.501999	69.802627	67.223087	67.475224	27547500
2024-12-23	70.297188	70.335979	69.094700	69.181974	7509000
2024-12-24	70.704483	70.704483	69.851098	70.229300	3001800
2024-12-26	70.180824	70.694791	70.083843	70.287497	4503800
2024-12-27	69.928688	70.239008	69.511695	69.725041	5458100
2024-12-30	69.589279	69.734743	68.832875	69.511697	8399000
2024-12-31	69.521385	70.219606	69.240157	69.686241	6216500
2025-01-02	69.443810	70.423259	69.133490	70.277795	5344800
2025-01-03	69.812317	70.481447	69.424415	69.744435	5088900
2025-01-06	69.084999	69.763829	68.697098	69.628064	7025900
2025-01-07	68.299500	69.725033	67.940689	69.298341	8975400
2025-01-08	68.522552	68.561336	67.358848	67.901906	7930600
2025-01-10	65.341766	67.950397	65.041146	67.872815	16261800
2025-01-13	64.934479	65.322380	63.896846	65.186616	17056600
2025-01-14	65.923622	65.952713	64.856891	64.953872	10699100
2025-01-15	67.193985	67.921298	66.922456	67.174586	12416500
2025-01-16	69.211067	69.259550	66.806084	66.873966	11469500
2025-01-17	68.619530	69.666854	68.600131	68.939542	12664600
2025-01-21	68.706795	69.705636	68.638913	69.201369	12153800
2025-01-22	66.418190	68.435272	66.272726	68.425573	14415200
2025-01-23	67.135811	67.252176	66.204844	66.767301	10780100
2025-01-24	70.626900	71.809996	65.943005	66.039979	24588500
2025-01-27	71.596657	71.693630	68.503151	71.082690	19128900
2025-01-28	68.406181	70.675393	67.804934	70.142035	16630500
2025-01-29	68.745590	69.356530	68.474061	68.609826	9496700
2025-01-30	69.143188	69.822011	68.648614	69.812311	8639200
2025-01-31	69.395317	69.560180	68.784377	69.346834	10708600
2025-02-03	68.900749	69.618362	68.066764	68.367384	9128300
2025-02-04	67.785545	68.706805	67.514016	68.124956	10574700
2025-02-05	67.106705	68.648611	67.048522	68.609820	9026100
2025-02-06	67.174599	67.514017	66.195156	67.300671	9145300
2025-02-07	66.204842	67.290964	66.136959	67.048527	9320400
2025-02-10	67.591583	67.630374	66.030285	66.272722	9121300
2025-02-11	68.202530	68.251013	66.631532	67.310362	7020100
2025-02-12	67.184288	68.066764	66.893367	67.213379	8574000
2025-02-13	66.524872	67.552812	66.486081	67.320067	15173000
2025-02-14	66.001198	66.932157	65.826642	66.524864	14184600
2025-02-18	66.427887	66.476377	65.487228	65.943012	12090900
2025-02-19	66.970940	67.407332	66.340608	66.466673	8843000
2025-02-20	68.018272	68.309200	66.738203	66.990340	9340500
2025-02-21	69.414726	69.792928	67.892219	68.018283	16742500
2025-02-24	68.658318	69.298349	67.804933	69.143193	11970900
2025-02-25	69.123787	69.540780	68.541938	69.046205	14063400
2025-02-26	68.861961	69.472901	68.377086	69.036517	8010500
2025-02-27	67.281265	68.764989	67.213383	68.435270	9379800
2025-02-28	68.608063	68.656953	67.737874	68.040971	11247700
2025-03-03	70.025787	70.104001	68.441845	68.490735	9492200
2025-03-04	69.272919	71.453283	69.184926	70.358211	17869500
2025-03-05	68.911171	69.312041	67.845430	68.960054	7722400
2025-03-06	68.451630	68.549402	67.483661	68.461402	7482300
2025-03-07	71.208847	71.492393	68.500502	68.617833	13469300
2025-03-10	74.464729	74.591833	70.866644	71.375065	25263700
2025-03-11	72.382141	74.562506	71.570615	74.210519	14836800
2025-03-12	71.296852	71.746612	70.182228	71.375073	12110700
2025-03-13	71.111076	71.912823	70.446212	71.570608	11252600
2025-03-14	71.912834	72.039938	70.719989	71.159970	8699300
2025-03-17	70.504883	71.795500	69.488032	71.795500	14954000
2025-03-18	69.126259	70.602649	68.705830	70.602649	15212100
2025-03-19	68.930717	69.595581	68.441847	69.439139	9457000
2025-03-20	69.566254	70.485325	69.018714	69.458702	11815600
2025-03-21	69.302261	70.358223	68.608066	69.439144	15782000
2025-03-24	68.510284	70.191999	68.353850	69.370693	12385400
2025-03-25	67.063225	68.911161	66.897011	68.911161	12618800
2025-03-26	68.177856	68.285401	67.151226	67.239219	9154600
2025-03-27	68.471176	69.439137	68.060527	68.207189	8748800
2025-03-28	68.881828	69.390258	68.608062	68.872056	7846900
2025-03-31	69.312035	70.152892	69.048048	69.136041	13347100
2025-04-01	69.341370	69.976903	68.950272	69.419591	8715800
2025-04-02	68.911171	69.703139	68.568956	69.507586	8480100
2025-04-03	70.534210	71.335957	69.781353	70.074671	13652700
2025-04-04	65.420631	71.785718	65.371741	71.169744	20993500
2025-04-07	63.611801	65.772607	62.506957	64.042009	19494900
2025-04-08	62.682953	65.097973	61.793209	64.951311	14232600
2025-04-09	66.075722	66.281046	60.346160	61.978986	23207800
2025-04-10	65.234856	65.997492	63.787796	65.313077	12801900
2025-04-11	64.345116	65.498850	63.162050	64.970869	14856900
2025-04-14	66.183266	66.603694	64.491771	65.000200	11588800
2025-04-15	66.153938	66.916575	66.026827	66.349483	7851700
2025-04-16	64.178894	66.535253	63.846466	66.437473	11356100
2025-04-17	64.833977	65.841048	64.501549	64.569990	11212300
2025-04-21	63.240269	64.589548	62.223417	64.354893	11568700
2025-04-22	65.156639	65.313081	63.895353	64.002905	14352000
2025-04-23	65.772614	67.561881	65.498847	66.046387	19476200
2025-04-24	64.873093	65.704171	63.787800	65.547736	13724700
2025-04-25	64.618874	65.381518	63.905127	65.176193	9640200
2025-04-28	64.716652	64.863307	63.826904	64.687321	7123500
2025-04-29	65.753059	65.899722	64.257117	64.579774	8891500
2025-04-30	65.391296	65.713953	64.002906	65.518407	13763500
2025-05-01	64.579773	66.124598	64.472221	65.987714	11487900
2025-05-02	65.596611	65.870385	64.521098	64.628650	13333200
2025-05-05	64.628662	65.537961	64.413558	65.508630	7117800
2025-05-06	65.058861	65.401068	63.895347	64.345107	7943000
2025-05-07	65.860611	66.466813	64.501552	64.785098	9961300
2025-05-08	66.799240	67.835643	65.420630	65.772609	13030100
2025-05-09	68.744934	68.920928	66.926336	67.151220	17326200
2025-05-12	68.138748	69.409807	67.170780	69.331593	18943800
2025-05-13	70.504883	70.866650	68.402739	68.510291	22962500
2025-05-14	70.583099	70.827535	69.175150	70.201781	15238900
2025-05-15	72.890572	73.164338	70.837310	71.375071	17789900
2025-05-16	73.330551	73.330551	72.069265	72.890571	12829800
2025-05-19	72.215927	72.597245	71.531512	72.567914	14438400
2025-05-20	72.753685	73.535873	72.186594	72.352808	8046700
2025-05-21	69.947563	72.685232	69.771570	72.421246	16133100
2025-05-22	65.449959	67.464102	62.458071	67.366330	40207600
2025-05-23	66.251701	66.437467	64.501545	65.518396	17161100
2025-05-27	66.525475	66.848131	65.968163	66.241929	10910700
2025-05-28	65.713951	66.633030	65.342412	66.378815	7835700
2025-05-29	67.454330	67.561883	65.283745	65.283745	11570200
2025-05-30	69.067596	69.116486	66.975232	67.268557	18802700
2025-06-02	69.143494	69.192772	68.049419	68.749231	9366900
2025-06-03	69.932007	70.060146	68.857650	69.291339	11014300
2025-06-04	68.877365	70.129147	68.788660	70.129147	10894900
2025-06-05	70.474129	70.966955	68.749237	69.291349	10967200
2025-06-06	71.124657	71.252789	70.444554	70.592404	9286000
2025-06-09	70.868385	71.420348	70.296705	71.193652	7062600
2025-06-10	71.765327	72.011740	70.897956	71.262650	9888000
2025-06-11	71.952599	72.435566	71.518909	71.785040	12000200
2025-06-12	72.780548	73.362087	72.208876	72.366576	11022200
2025-06-13	73.707062	74.170319	72.337006	72.731268	13213400
2025-06-16	72.721413	74.219608	71.518916	74.121037	14546000
2025-06-17	70.828957	72.563706	69.439184	72.277866	12971300
2025-06-18	70.543121	71.400641	70.355845	70.937384	7203300
2025-06-20	70.503693	71.518913	70.474124	70.838818	15182700
2025-06-23	69.715172	71.282355	69.123775	70.759961	8671300
2025-06-24	70.375565	70.582551	69.665894	70.001012	9001300
2025-06-25	69.330765	70.109431	69.133637	69.626463	12839000
2025-06-26	69.971436	70.178422	69.281482	69.389904	8010800
2025-06-27	69.872871	70.789528	69.340618	70.483978	14275000
2025-06-30	68.423965	68.680237	66.235817	66.856782	20894500
2025-07-01	72.011734	72.100447	66.570938	68.571811	23841100
2025-07-02	71.972313	72.691842	71.538631	71.745617	11240100
2025-07-03	72.819969	73.973188	71.430204	71.952598	8560900
2025-07-07	73.677490	73.785913	72.445425	72.642553	11368300
2025-07-08	71.420349	72.346864	70.237570	71.814611	19550700
2025-07-09	72.593277	72.829831	71.637193	71.824470	8818700
2025-07-10	73.569069	73.766196	71.952600	72.248299	6955100
2025-07-11	73.332520	73.371947	72.425721	72.790408	8094100
2025-07-14	73.963333	74.741999	73.105813	73.332516	10420500
2025-07-15	73.628212	74.456164	73.125535	74.259029	8880100
2025-07-16	73.697205	74.229458	73.194527	73.983045	8906300
2025-07-17	74.101318	74.387158	73.302943	73.440933	7174600
2025-07-18	74.860275	75.254538	73.894340	74.170322	7986300
2025-07-21	75.077118	75.993775	74.870132	75.244677	8349900
2025-07-22	76.427467	76.486604	75.254539	75.254539	9032600
2025-07-23	71.775185	77.334262	71.035946	76.388037	21219500
2025-07-24	70.937378	71.923030	70.326271	71.883603	11166100
2025-07-25	70.819099	71.676619	70.060151	71.065512	8074800
2025-07-28	70.316422	71.262654	69.951735	70.868392	8157200
2025-07-29	70.917664	71.242931	70.030583	70.612114	7588500
2025-07-30	69.971436	70.976805	69.912299	70.868383	6940300
2025-07-31	70.040436	70.198144	68.690097	69.399768	8845200
2025-08-01	69.389908	70.759964	69.330764	70.405128	6628500
2025-08-04	69.518044	70.188287	69.173067	69.488475	6543600
2025-08-05	70.158714	70.907812	69.646179	69.843306	7178900
2025-08-06	69.527901	70.483984	69.478615	70.414989	7720200
2025-08-07	71.538628	71.617482	69.656029	69.656029	7418600
2025-08-08	71.371071	71.952602	71.193653	71.617484	5575700
2025-08-11	71.410492	71.972313	70.099580	71.755476	8420000
2025-08-12	70.828957	71.735755	70.119286	71.647050	8671100
2025-08-13	71.262650	71.272501	70.178426	70.868387	8122300
2025-08-14	71.203499	71.469629	70.326269	70.769817	6781000
2025-08-15	74.328033	75.589667	70.750111	71.203510	23398400
2025-08-18	74.633575	76.200759	74.229454	75.017979	12568400
2025-08-19	75.412247	75.481242	74.367450	74.712435	8047300
2025-08-20	75.086975	76.151481	74.741998	75.619228	11011600
2025-08-21	74.988411	76.309181	74.495585	75.372815	8637100
2025-08-22	75.224960	75.983909	74.347731	75.550227	13128900
2025-08-25	74.239319	75.106690	74.032333	74.722286	6337700
2025-08-26	73.766197	74.663144	73.362084	74.357594	7162700
2025-08-27	72.829834	73.933767	72.346867	73.835203	10119000
2025-08-28	71.605118	72.985776	71.416401	72.767254	10917200
2025-08-29	71.565399	72.340152	71.336943	71.913044	11280500
2025-09-02	72.161362	72.171297	71.009160	71.783913	8661500
2025-09-03	71.148216	72.141490	70.880036	71.634926	7722300
2025-09-04	70.393333	72.012367	69.688110	71.565397	14596800
2025-09-05	70.423134	71.247553	69.787439	70.770778	10067600
2025-09-08	69.300728	70.363531	68.774294	70.353604	12596500
2025-09-09	69.598709	69.847028	69.072275	69.191471	7294500
2025-09-10	70.562187	70.850238	69.151740	69.529181	9254400
2025-09-11	70.840302	70.959497	70.035752	70.492657	7418300
2025-09-12	71.158150	72.002431	70.333730	70.671448	9345600
2025-09-15	71.019096	71.714385	70.820445	71.098560	10399100
2025-09-16	69.360329	71.058826	69.300727	70.810508	7930200
2025-09-17	69.837097	70.532394	69.628511	69.807300	10799600
2025-09-18	70.313873	70.611851	68.903426	69.529186	8488500
2025-09-19	70.601921	70.919768	69.896697	70.502595	14819300
2025-09-22	71.863373	72.052097	70.790635	70.919766	9856700
2025-09-23	71.833580	72.131565	71.237617	71.615059	7795900
2025-09-24	73.333427	73.383087	71.565401	71.704459	11281800
2025-09-25	74.147911	74.406164	73.095035	73.561875	12916500
2025-09-26	75.339836	75.349771	74.128041	74.227374	8271500
2025-09-29	75.697411	75.776874	74.763731	75.170977	10366000
2025-09-30	74.982254	76.184115	74.614747	75.945731	9392700
2025-10-01	78.140869	78.170666	75.707351	75.816611	15044800
2025-10-02	77.654167	78.359391	77.018472	78.111072	9266600
2025-10-03	79.521515	80.812774	77.127728	77.922343	12116600
2025-10-06	81.557732	81.815985	79.610915	79.610915	15767600
2025-10-07	82.650330	84.040915	81.855715	82.570866	16109700
2025-10-08	83.474754	83.822399	82.312625	83.137037	13775600
2025-10-09	83.146965	84.249500	82.888712	83.891921	7486100
2025-10-10	82.789391	84.259439	82.640398	83.335694	10285600
2025-10-13	83.733002	84.458087	82.451677	82.570865	8424300
2025-10-14	84.070717	84.269369	82.868856	83.603877	8912900
2025-10-15	85.212982	85.908271	84.259440	84.497824	9268600
2025-10-16	84.477959	86.156587	84.408430	85.640087	8333700
2025-10-17	83.961456	85.242781	83.603877	84.875267	9142200
2025-10-20	84.199837	84.766003	83.742932	84.617018	5225700
2025-10-21	83.425087	84.537557	82.471545	84.428296	7282200
2025-10-22	82.282814	83.653537	81.915307	83.504544	9208900
2025-10-23	82.690063	83.325758	82.014637	83.325758	5630800
2025-10-24	83.842262	84.209769	82.799322	83.017843	6249800
2025-10-27	85.451363	86.702890	83.226431	83.425083	18741000
2025-10-28	83.007912	86.941276	82.352355	86.931341	13998100
2025-10-29	81.210091	83.226436	80.504867	82.739734	11681500
2025-10-30	81.090889	82.024569	80.892237	81.269679	7620100
2025-10-31	80.852509	81.478268	80.316140	80.792907	9407300
2025-11-03	81.229950	81.547797	80.057886	80.753183	8508200
2025-11-04	81.140556	81.657055	80.256543	81.229947	6474500
2025-11-05	81.587532	82.074234	80.564461	80.872373	7291000
2025-11-06	81.448471	82.411948	81.438536	81.567667	6212700
2025-11-07	83.365486	83.435015	81.071026	81.359076	9167100
2025-11-10	84.199837	84.895133	83.127107	83.613809	11701700
2025-11-11	85.183182	85.252711	83.981321	84.120379	11733900
2025-11-12	85.312309	85.679823	84.438231	84.855404	7604800
2025-11-13	83.425087	85.352041	83.365493	85.203048	11859300
2025-11-14	83.315826	83.921724	81.974908	82.948320	8352100
2025-11-17	85.173248	85.193110	83.127106	83.127106	11607900
2025-11-18	84.070717	86.106932	84.050855	85.540766	11061200
2025-11-19	83.703201	84.766004	83.355557	84.547490	11138700
2025-11-20	83.733002	85.908267	83.633668	84.219704	10967000
2025-11-21	83.480003	84.669998	81.639999	84.180000	13930100
2025-11-24	84.230003	84.790001	83.010002	83.769997	13291500
