Price	Adj Close	Close	High	Low	Open	Volume
Ticker	BKNG	BKNG	BKNG	BKNG	BKNG	BKNG
Date						
2024-02-20	3641.279296875	3700.860107421875	3730.169921875	3688.56005859375	3709.0	254900
2024-02-21	3680.90087890625	3741.1298828125	3752.780029296875	3709.570068359375	3716.56005859375	224800
2024-02-22	3839.17138671875	3901.989990234375	3918.0	3774.8701171875	3804.080078125	474000
2024-02-23	3449.516845703125	3505.9599609375	3698.300048828125	3491.330078125	3698.300048828125	958500
2024-02-26	3443.40673828125	3499.75	3586.199951171875	3497.590087890625	3559.360107421875	433200
2024-02-27	3422.12548828125	3478.1201171875	3533.719970703125	3463.3701171875	3516.31005859375	392900
2024-02-28	3439.352783203125	3495.6298828125	3507.360107421875	3460.0	3478.1201171875	339600
2024-02-29	3412.985107421875	3468.830078125	3515.0	3451.489990234375	3505.68994140625	480900
2024-03-01	3443.387451171875	3499.72998046875	3511.719970703125	3454.159912109375	3482.550048828125	348400
2024-03-04	3405.67431640625	3461.39990234375	3502.22998046875	3452.5	3461.7900390625	270800
2024-03-05	3375.025634765625	3430.25	3473.31005859375	3415.68994140625	3452.0	287500
2024-03-06	3372.841552734375	3428.030029296875	3447.4599609375	3398.969970703125	3433.0	236500
2024-03-07	3430.52734375	3477.760009765625	3484.10009765625	3408.919921875	3433.5	270700
2024-03-08	3438.359619140625	3485.699951171875	3510.0	3450.6201171875	3476.97998046875	305400
2024-03-11	3455.16796875	3502.739990234375	3546.02001953125	3476.47998046875	3477.760009765625	235500
2024-03-12	3452.46533203125	3500.0	3543.43994140625	3497.5400390625	3522.27001953125	188400
2024-03-13	3452.46533203125	3500.0	3519.719970703125	3482.22998046875	3500.0	232600
2024-03-14	3463.86865234375	3511.56005859375	3550.0	3500.280029296875	3550.0	347900
2024-03-15	3367.61328125	3413.97998046875	3501.0	3409.010009765625	3498.2900390625	771100
2024-03-18	3404.061767578125	3450.929931640625	3470.0	3426.31005859375	3466.52001953125	231000
2024-03-19	3458.364013671875	3505.97998046875	3510.18994140625	3445.02001953125	3454.110107421875	187700
2024-03-20	3529.88916015625	3578.489990234375	3623.0	3500.010009765625	3510.080078125	430400
2024-03-21	3598.267822265625	3647.81005859375	3660.18994140625	3586.659912109375	3615.2900390625	304300
2024-03-22	3575.5009765625	3624.72998046875	3646.1201171875	3604.4599609375	3624.969970703125	205400
2024-03-25	3577.68115234375	3626.93994140625	3629.830078125	3569.5	3608.43994140625	166600
2024-03-26	3611.35791015625	3661.080078125	3688.909912109375	3640.60009765625	3649.0	274900
2024-03-27	3623.60888671875	3673.5	3711.429931640625	3656.139892578125	3677.93994140625	209200
2024-03-28	3578.608154296875	3627.8798828125	3694.639892578125	3618.39990234375	3690.0	274100
2024-04-01	3520.39990234375	3568.8701171875	3654.85009765625	3548.0	3651.030029296875	227600
2024-04-02	3517.65771484375	3566.090087890625	3585.070068359375	3518.60009765625	3518.60009765625	257200
2024-04-03	3583.047607421875	3632.3798828125	3646.110107421875	3595.419921875	3599.0	255000
2024-04-04	3474.097412109375	3521.929931640625	3671.47998046875	3518.300048828125	3658.0	322600
2024-04-05	3552.98095703125	3601.89990234375	3610.47998046875	3530.0	3530.0	258500
2024-04-08	3552.260986328125	3601.169921875	3634.25	3589.14990234375	3589.8798828125	165600
2024-04-09	3532.838623046875	3581.47998046875	3614.219970703125	3530.840087890625	3610.0	158000
2024-04-10	3537.425537109375	3586.1298828125	3617.340087890625	3546.929931640625	3572.570068359375	181000
2024-04-11	3588.463134765625	3637.8701171875	3656.81005859375	3568.050048828125	3576.919921875	174500
2024-04-12	3483.833251953125	3531.800048828125	3598.580078125	3501.5	3579.3701171875	240800
2024-04-15	3438.2900390625	3485.6298828125	3625.22998046875	3480.97998046875	3583.070068359375	207600
2024-04-16	3420.6728515625	3467.77001953125	3497.469970703125	3450.7900390625	3470.530029296875	223300
2024-04-17	3397.13720703125	3443.909912109375	3493.409912109375	3430.570068359375	3472.97998046875	170900
2024-04-18	3383.553955078125	3430.139892578125	3485.159912109375	3424.139892578125	3470.0	156700
2024-04-19	3368.441650390625	3414.820068359375	3478.18994140625	3405.159912109375	3460.510009765625	218800
2024-04-22	3415.9677734375	3463.0	3492.52001953125	3424.52001953125	3441.1201171875	202300
2024-04-23	3485.99365234375	3533.989990234375	3546.89990234375	3468.219970703125	3468.219970703125	152200
2024-04-24	3469.7470703125	3517.52001953125	3571.110107421875	3505.25	3505.25	155900
2024-04-25	3454.911376953125	3502.47998046875	3525.0	3466.27001953125	3522.719970703125	142700
2024-04-26	3473.2587890625	3521.080078125	3541.8701171875	3484.22998046875	3484.22998046875	146000
2024-04-29	3467.064453125	3514.800048828125	3532.070068359375	3487.239990234375	3521.080078125	146500
2024-04-30	3405.146728515625	3452.030029296875	3516.139892578125	3444.22998046875	3512.7900390625	232100
2024-05-01	3369.2509765625	3415.639892578125	3485.110107421875	3405.22998046875	3437.25	226200
2024-05-02	3425.742919921875	3472.909912109375	3487.909912109375	3393.949951171875	3440.0	454200
2024-05-03	3528.794189453125	3577.3798828125	3748.2099609375	3566.909912109375	3700.0	534600
2024-05-06	3549.538818359375	3598.409912109375	3618.719970703125	3520.929931640625	3618.719970703125	350000
2024-05-07	3556.443603515625	3605.409912109375	3623.06005859375	3550.010009765625	3580.75	266300
2024-05-08	3610.2919921875	3660.0	3663.60009765625	3573.0	3603.800048828125	273200
2024-05-09	3728.692138671875	3780.030029296875	3800.919921875	3640.0	3640.0	437000
2024-05-10	3754.06298828125	3805.75	3811.570068359375	3775.419921875	3783.449951171875	283000
2024-05-13	3694.137939453125	3745.0	3807.800048828125	3717.47998046875	3800.75	238400
2024-05-14	3721.609619140625	3772.85009765625	3778.669921875	3729.0	3729.570068359375	210800
2024-05-15	3741.022216796875	3792.530029296875	3796.8701171875	3749.199951171875	3783.27001953125	192400
2024-05-16	3684.283447265625	3735.010009765625	3797.02001953125	3735.010009765625	3792.530029296875	198300
2024-05-17	3657.98583984375	3708.35009765625	3758.239990234375	3690.510009765625	3758.239990234375	198400
2024-05-20	3717.437255859375	3768.6201171875	3773.340087890625	3694.260009765625	3703.97998046875	219900
2024-05-21	3770.427490234375	3822.340087890625	3827.820068359375	3749.110107421875	3772.2099609375	224000
2024-05-22	3773.14990234375	3825.10009765625	3853.0	3798.219970703125	3830.0	203300
2024-05-23	3701.71337890625	3752.679931640625	3850.0	3731.7900390625	3850.0	218700
2024-05-24	3743.803955078125	3795.35009765625	3807.06005859375	3754.919921875	3760.0	151800
2024-05-28	3738.64501953125	3790.1201171875	3815.0	3764.699951171875	3796.550048828125	170700
2024-05-29	3683.573486328125	3734.2900390625	3776.06005859375	3726.719970703125	3751.0	255400
2024-05-30	3703.627197265625	3754.6201171875	3766.949951171875	3704.570068359375	3745.590087890625	210200
2024-05-31	3725.06201171875	3776.35009765625	3783.52001953125	3711.85009765625	3747.0	353100
2024-06-03	3712.5244140625	3763.639892578125	3784.429931640625	3713.889892578125	3776.35009765625	229900
2024-06-04	3749.732177734375	3801.360107421875	3823.760009765625	3768.909912109375	3772.5	162700
2024-06-05	3779.009521484375	3831.0400390625	3838.0	3753.919921875	3809.06005859375	142600
2024-06-06	3758.314453125	3810.06005859375	3854.889892578125	3800.0	3831.0400390625	146400
2024-06-07	3769.9609375	3813.090087890625	3820.239990234375	3770.0	3787.280029296875	161400
2024-06-10	3745.86669921875	3788.719970703125	3805.550048828125	3746.679931640625	3805.550048828125	226700
2024-06-11	3745.846923828125	3788.699951171875	3819.889892578125	3762.719970703125	3772.97998046875	219300
2024-06-12	3832.564697265625	3876.409912109375	3911.68994140625	3807.0	3807.0	256500
2024-06-13	3812.52392578125	3856.139892578125	3866.169921875	3820.469970703125	3850.0	153700
2024-06-14	3815.45068359375	3859.10009765625	3863.110107421875	3814.10009765625	3837.010009765625	143700
2024-06-17	3908.357666015625	3953.070068359375	3957.97998046875	3854.510009765625	3878.75	180100
2024-06-18	3928.239990234375	3973.179931640625	3989.1201171875	3937.43994140625	3957.7099609375	179800
2024-06-20	3927.152587890625	3972.080078125	4004.39990234375	3961.280029296875	3995.0	212100
2024-06-21	3943.980224609375	3989.10009765625	3992.679931640625	3940.75	3982.590087890625	498200
2024-06-24	3936.16943359375	3981.199951171875	4018.090087890625	3960.0	3989.110107421875	161900
