Price	Adj Close	Close	High	Low	Open	Volume
Ticker	AJG	AJG	AJG	AJG	AJG	AJG
Date						
2024-02-20	237.5316162109375	241.74000549316406	242.60000610351562	237.27999877929688	238.5	1109400
2024-02-21	235.92013549804688	240.10000610351562	243.02999877929688	238.41000366210938	242.4199981689453	775100
2024-02-22	240.4105987548828	244.6699981689453	245.27999877929688	240.63999938964844	241.92999267578125	631500
2024-02-23	240.73484802246094	245.0	245.55999755859375	244.05999755859375	245.0	481600
2024-02-26	239.7915496826172	244.0399932861328	246.2899932861328	243.8000030517578	245.08999633789062	593200
2024-02-27	239.3101043701172	243.5500030517578	243.6999969482422	241.9600067138672	243.13999938964844	669000
2024-02-28	241.19667053222656	245.47000122070312	245.97999572753906	243.41000366210938	244.10000610351562	668800
2024-02-29	240.270751953125	243.92999267578125	245.08999633789062	241.61000061035156	245.08999633789062	1183100
2024-03-01	239.8865966796875	243.5399932861328	244.02999877929688	242.1699981689453	243.7100067138672	458800
2024-03-04	238.88189697265625	242.52000427246094	243.24000549316406	241.85000610351562	242.5500030517578	582000
2024-03-05	241.66946411132812	245.35000610351562	245.5399932861328	241.22000122070312	242.4199981689453	719800
2024-03-06	244.89041137695312	248.6199951171875	248.82000732421875	245.00999450683594	245.33999633789062	684200
2024-03-07	246.1610565185547	249.91000366210938	250.89999389648438	248.25999450683594	248.47000122070312	682500
2024-03-08	247.91433715820312	251.69000244140625	252.07000732421875	249.39999389648438	249.42999267578125	943900
2024-03-11	248.91905212402344	252.7100067138672	252.85000610351562	250.08999633789062	251.39999389648438	665100
2024-03-12	250.99740600585938	254.82000732421875	255.52000427246094	252.13999938964844	252.6699981689453	738100
2024-03-13	251.5489959716797	255.3800048828125	255.69000244140625	253.11000061035156	255.0	603700
2024-03-14	251.08604431152344	254.91000366210938	255.7100067138672	253.42999267578125	255.0	698400
2024-03-15	249.37216186523438	253.1699981689453	255.52000427246094	250.8699951171875	251.4199981689453	1521400
2024-03-18	249.8843231201172	253.69000244140625	255.38999938964844	250.6199951171875	251.97000122070312	821500
2024-03-19	250.05178833007812	253.86000061035156	255.13999938964844	252.4600067138672	254.05999755859375	930500
2024-03-20	252.03164672851562	255.8699951171875	256.1000061035156	253.0500030517578	253.97000122070312	812000
2024-03-21	246.5452117919922	250.3000030517578	255.69000244140625	250.1300048828125	255.69000244140625	1409100
2024-03-22	242.8317413330078	246.52999877929688	251.38999938964844	246.50999450683594	251.00999450683594	1042300
2024-03-25	241.89599609375	245.5800018310547	247.2100067138672	245.32000732421875	246.5500030517578	854800
2024-03-26	242.5362548828125	246.22999572753906	248.05999755859375	244.63999938964844	245.39999389648438	978600
2024-03-27	244.07284545898438	247.7899932861328	248.63999938964844	245.83999633789062	247.47000122070312	874300
2024-03-28	246.28907775878906	250.0399932861328	250.91000366210938	247.5	249.0	960700
2024-04-01	243.4720001220703	247.17999267578125	249.8000030517578	246.30999755859375	249.0800018310547	589900
2024-04-02	241.6793212890625	245.36000061035156	248.69000244140625	244.8000030517578	248.08999633789062	770800
2024-04-03	241.68914794921875	245.3699951171875	247.4199981689453	245.1999969482422	245.55999755859375	644700
2024-04-04	236.69522094726562	240.3000030517578	247.22999572753906	240.05999755859375	247.22999572753906	1134600
2024-04-05	240.3298797607422	243.99000549316406	245.9600067138672	240.3300018310547	240.66000366210938	690800
2024-04-08	240.49732971191406	244.16000366210938	244.3300018310547	242.82000732421875	243.6999969482422	539200
2024-04-09	240.46775817871094	244.1300048828125	244.9499969482422	242.25999450683594	244.83999633789062	803000
2024-04-10	236.41941833496094	240.02000427246094	241.99000549316406	238.9199981689453	239.27000427246094	1042500
2024-04-11	234.59715270996094	238.1699981689453	240.0800018310547	236.6999969482422	238.67999267578125	886500
2024-04-12	231.06103515625	234.5800018310547	238.6999969482422	234.0	237.4600067138672	896500
2024-04-15	228.6083526611328	232.08999633789062	237.44000244140625	231.8800048828125	237.3800048828125	766400
2024-04-16	227.958251953125	231.42999267578125	233.58999633789062	231.1699981689453	232.0	757200
2024-04-17	227.06192016601562	230.52000427246094	232.50999450683594	230.0800018310547	232.1199951171875	777400
2024-04-18	230.4798583984375	233.99000549316406	235.97000122070312	233.02999877929688	233.02999877929688	980300
2024-04-19	233.0211639404297	236.57000732421875	236.75999450683594	233.83999633789062	235.10000610351562	984300
2024-04-22	233.95692443847656	237.52000427246094	240.02999877929688	237.42999267578125	238.36000061035156	707100
2024-04-23	234.30166625976562	237.8699951171875	239.1199951171875	237.33999633789062	238.4499969482422	620900
2024-04-24	233.25755310058594	236.80999755859375	238.0	235.57000732421875	237.52000427246094	655700
2024-04-25	233.39547729492188	236.9499969482422	237.57000732421875	234.08999633789062	236.32000732421875	880500
2024-04-26	230.59805297851562	234.11000061035156	238.6999969482422	232.35000610351562	236.9499969482422	1404200
2024-04-29	230.0464630126953	233.5500030517578	234.32000732421875	232.27000427246094	233.7899932861328	787300
2024-04-30	231.16937255859375	234.69000244140625	235.1699981689453	232.5800018310547	233.97999572753906	644100
2024-05-01	235.21771240234375	238.8000030517578	241.0	234.3300018310547	234.47000122070312	897200
2024-05-02	234.96160888671875	238.5399932861328	241.57000732421875	237.6999969482422	238.42999267578125	1029400
2024-05-03	235.13893127441406	238.72000122070312	239.49000549316406	235.08999633789062	237.16000366210938	545100
2024-05-06	239.36453247070312	243.00999450683594	243.0500030517578	238.94000244140625	240.44000244140625	536900
2024-05-07	241.3444061279297	245.02000427246094	245.08999633789062	242.5800018310547	244.5	481700
2024-05-08	241.33453369140625	245.00999450683594	247.00999450683594	244.22000122070312	246.6300048828125	817900
2024-05-09	243.84629821777344	247.55999755859375	248.17999267578125	244.35000610351562	244.5	888000
2024-05-10	247.05738830566406	250.82000732421875	251.27999877929688	248.0	248.44000244140625	582200
2024-05-13	245.75721740722656	249.5	251.97999572753906	249.16000366210938	250.6699981689453	829300
2024-05-14	246.9589080810547	250.72000122070312	251.08999633789062	247.47000122070312	249.55999755859375	718400
2024-05-15	248.0030059814453	251.77999877929688	253.13999938964844	249.39999389648438	249.55999755859375	643100
2024-05-16	251.6868896484375	255.52000427246094	256.2799987792969	251.6300048828125	253.0	888900
2024-05-17	253.80465698242188	257.6700134277344	258.20001220703125	254.82000732421875	257.2900085449219	708100
2024-05-20	252.5438690185547	256.3900146484375	258.57000732421875	256.3399963378906	257.6499938964844	689600
2024-05-21	253.97207641601562	257.8399963378906	258.3699951171875	255.86000061035156	257.3399963378906	506000
2024-05-22	253.7849578857422	257.6499938964844	259.3500061035156	257.1499938964844	257.9800109863281	397100
2024-05-23	247.1953125	250.9600067138672	257.0899963378906	250.4199981689453	256.9800109863281	715400
2024-05-24	248.27879333496094	252.05999755859375	252.39999389648438	250.19000244140625	250.88999938964844	550100
2024-05-28	244.604736328125	248.3300018310547	250.52999877929688	247.69000244140625	250.52999877929688	771300
2024-05-29	241.63992309570312	245.32000732421875	247.91000366210938	245.24000549316406	247.8000030517578	481200
2024-05-30	245.35333251953125	249.08999633789062	250.27000427246094	244.60000610351562	244.9600067138672	685100
2024-05-31	249.5297393798828	253.3300018310547	253.92999267578125	250.7100067138672	251.88999938964844	1537100
2024-06-03	249.2342529296875	253.02999877929688	254.57000732421875	250.88999938964844	252.77000427246094	698700
2024-06-04	251.3914031982422	255.22000122070312	255.41000366210938	251.57000732421875	252.05999755859375	621300
2024-06-05	249.29331970214844	253.08999633789062	255.85000610351562	251.7899932861328	255.85000610351562	1110500
2024-06-06	247.8651123046875	251.63999938964844	254.1199951171875	250.72999572753906	253.50999450683594	1005100
2024-06-07	250.32362365722656	253.52999877929688	253.86000061035156	250.72000122070312	250.75999450683594	698900
2024-06-10	251.94287109375	255.1699981689453	255.42999267578125	252.22000122070312	253.50999450683594	976100
2024-06-11	252.88084411621094	256.1199951171875	257.0	253.5399932861328	254.9600067138672	1156900
2024-06-12	255.60592651367188	258.8800048828125	259.54998779296875	253.4600067138672	256.7699890136719	1045700
2024-06-13	257.48193359375	260.7799987792969	261.1000061035156	258.0	258.6499938964844	1242600
2024-06-14	254.9739990234375	258.239990234375	262.5	257.0	261.3299865722656	637200
2024-06-17	257.85711669921875	261.1600036621094	262.2300109863281	257.2900085449219	257.6400146484375	751600
2024-06-18	258.5581359863281	261.8699951171875	264.260009765625	260.6700134277344	260.7799987792969	1177500
2024-06-20	261.3128662109375	264.6600036621094	264.70001220703125	261.4800109863281	261.4800109863281	711700
2024-06-21	261.25360107421875	264.6000061035156	264.8999938964844	262.7200012207031	264.8999938964844	1539800
2024-06-24	261.836181640625	265.19000244140625	266.2799987792969	262.2699890136719	264.79998779296875	982300
2024-06-25	256.613037109375	259.8999938964844	266.3900146484375	259.4100036621094	264.8399963378906	1426600
2024-06-26	250.2939910888672	253.5	259.6199951171875	251.4199981689453	259.6199951171875	1053700
2024-06-27	256.8401184082031	260.1300048828125	260.1300048828125	253.3699951171875	254.6999969482422	1201600
2024-06-28	256.030517578125	259.30999755859375	261.42999267578125	257.989990234375	258.67999267578125	1393200
2024-07-01	255.94163513183594	259.2200012207031	261.0799865722656	257.5799865722656	260.0	581500
2024-07-02	258.6864929199219	262.0	262.04998779296875	257.7699890136719	257.9100036621094	809100
2024-07-03	259.3085632324219	262.6300048828125	263.6199951171875	261.260009765625	261.8500061035156	412800
2024-07-05	261.3227233886719	264.6700134277344	265.0	260.8299865722656	262.4100036621094	713000
2024-07-08	261.1943664550781	264.5400085449219	266.25	263.75	265.0	722200
2024-07-09	260.5920715332031	263.92999267578125	265.70001220703125	263.2099914550781	264.7200012207031	586900
2024-07-10	264.4131164550781	267.79998779296875	268.5199890136719	263.55999755859375	264.4599914550781	742900
2024-07-11	266.70379638671875	270.1199951171875	270.3800048828125	266.17999267578125	267.8900146484375	573100
